wavenumber,mixed_spectrum
2549,3.1947545707455564e-25
2550,1.771095101524467e-25
2551,1.79193210273066e-25
2552,6.484633410802766e-26
2553,5.337491737423052e-26
2554,2.124472974335037e-25
2555,3.307847082403447e-25
2556,3.8565540323002495e-25
2557,1.881478359013925e-25
2558,3.6214907200143446e-25
2559,5.167873336793528e-25
2560,6.254202185392559e-25
2561,1.024293282267559e-25
2562,5.439282627944174e-25
2563,1.358687789358554e-25
2564,4.498770515633052e-26
2565,1.418455056768146e-25
2566,1.9256244403171812e-25
2567,8.96816675696932e-26
2568,1.5250272311249506e-25
2569,1.7129379006649172e-25
2570,2.317139395312308e-25
2571,1.2571642428777116e-25
2572,4.629528019540851e-25
2573,3.1709991923880423e-25
2574,4.649137227002264e-25
2575,7.003682243719598e-26
2576,6.227425725378969e-25
2577,4.885522986380287e-26
2578,1.4150349441461327e-25
2579,3.6141835494794793e-25
2580,7.126373504791824e-26
2581,1.5156712701909707e-25
2582,2.9008836121031266e-25
2583,6.86144800832611e-26
2584,3.286149069062935e-25
2585,3.3951808309356297e-25
2586,1.9448379539671658e-25
2587,4.665977403053009e-25
2588,3.57145886174516e-25
2589,4.930137898575239e-25
2590,8.248191244898271e-25
2591,6.407901600688605e-26
2592,1.2462562054050169e-25
2593,6.3170400101470515e-25
2594,1.072908940668605e-25
2595,5.501818457003131e-25
2596,4.827058324856432e-25
2597,4.0493331982606626e-25
2598,4.167105472693061e-25
2599,2.981707810763014e-25
2600,6.020647623570287e-25
2601,3.3022471437889017e-25
2602,3.2800358011684565e-25
2603,5.070693596283802e-25
2604,1.6045694521383411e-25
2605,2.140423141210317e-25
2606,7.880246730604114e-26
2607,7.485503449747071e-25
2608,1.2622036615775244e-24
2609,1.246883624700575e-24
2610,1.1216039679502558e-24
2611,1.0712664629496557e-24
2612,4.25254016754918e-25
2613,3.770074911639021e-25
2614,3.577015875516169e-25
2615,1.5725603254985613e-25
2616,1.495126786776021e-24
2617,2.6373203532010216e-25
2618,7.053712251436493e-25
2619,1.9765363965857817e-24
2620,3.919913609711643e-25
2621,6.681240205153092e-25
2622,1.6669786617268024e-24
2623,3.4828016732496843e-25
2624,3.284549195364338e-25
2625,1.8011286475552568e-25
2626,3.5851834516574945e-25
2627,3.746734662507708e-25
2628,1.1070951501462692e-24
2629,4.482622900353747e-25
2630,1.9314166461617107e-24
2631,1.716867225014071e-24
2632,8.157964485670284e-26
2633,9.857687463837702e-25
2634,2.14188480450609e-25
2635,1.8303037696617667e-24
2636,4.596977052284029e-25
2637,7.436391358519371e-25
2638,1.0981916435077496e-25
2639,1.0115590103357636e-24
2640,2.8052696129084146e-25
2641,6.062137824852653e-25
2642,2.250981331700549e-25
2643,6.571435841691558e-25
2644,1.024866327864295e-25
2645,9.126432962938359e-26
2646,8.742675868574583e-25
2647,4.92400523563428e-25
2648,5.635692890164318e-24
2649,7.40972889512389e-24
2650,3.6438678260107875e-25
2651,8.988468632846897e-25
2652,2.01555380585047e-25
2653,6.970090778388445e-26
2654,1.8366471950079348e-25
2655,6.012351534155104e-25
2656,3.859845951287246e-26
2657,1.2177429993313465e-25
2658,2.716612368702151e-25
2659,8.283493758324621e-26
2660,8.120200529645429e-25
2661,1.685765073195335e-24
2662,7.154268903529756e-25
2663,3.8605746197281346e-25
2664,5.750982422458002e-25
2665,6.062824337379376e-25
2666,6.41302855402478e-25
2667,1.9315518963614072e-24
2668,1.8698643509525498e-24
2669,8.28442101336646e-26
2670,7.096937857491486e-25
2671,5.9720097596234e-25
2672,7.531225235406619e-26
2673,5.293129613866153e-26
2674,1.1542305151395585e-24
2675,1.0370894169272982e-24
2676,9.820100684479235e-26
2677,1.4935745199618425e-25
2678,1.9477715912166526e-25
2679,3.878351709658249e-24
2680,8.172562823756292e-25
2681,4.106127583488594e-25
2682,3.887611006360626e-24
2683,4.035865102649687e-24
2684,2.9887123992989907e-24
2685,1.4603380343804376e-24
2686,3.94987577312914e-24
2687,1.2119387180149892e-24
2688,7.864241614532429e-25
2689,3.629768384145776e-25
2690,1.685892999065612e-24
2691,1.4622582519407382e-25
2692,1.3244961358754467e-25
2693,2.9139068885349328e-24
2694,1.0886725949503273e-25
2695,2.3672200434020357e-24
2696,1.2064240761181944e-25
2697,8.463790935991934e-25
2698,3.8261072700799046e-25
2699,5.525947047156335e-24
2700,3.6687914354351655e-24
2701,3.583173305613974e-25
2702,1.367114923564415e-24
2703,7.786416417726301e-25
2704,1.0150785180317275e-24
2705,4.0456788891413696e-26
2706,1.517014389481355e-24
2707,1.789614442419988e-24
2708,4.843847196423926e-26
2709,2.0550707597598293e-25
2710,9.314893296324168e-25
2711,4.730092089102988e-25
2712,2.587433893801061e-24
2713,3.8603225623837194e-26
2714,7.567017276109242e-25
2715,3.5525491198502376e-26
2716,3.2840134306511445e-25
2717,3.082589450159222e-24
2718,4.060807101906913e-25
2719,3.810369124174777e-25
2720,4.8380107891440205e-26
2721,9.639653982908333e-25
2722,1.1069912580430547e-24
2723,2.7983565746331796e-25
2724,1.9074447515036597e-24
2725,1.8626525306465374e-24
2726,1.361793614354771e-24
2727,5.55007820544552e-26
2728,1.9515454952957421e-25
2729,3.5818654992438828e-25
2730,9.657313716765416e-25
2731,4.808647233207399e-25
2732,1.4190761331996541e-24
2733,1.5737226013071963e-24
2734,1.8051180708656898e-24
2735,3.145857448557506e-24
2736,2.5404357177834115e-25
2737,1.4079245163577473e-25
2738,5.395696534989099e-26
2739,1.0978782376221738e-25
2740,4.23920762129164e-25
2741,1.701217159157357e-24
2742,7.430983514190002e-25
2743,1.6135797472859781e-24
2744,2.846191719335886e-25
2745,1.8616877859216508e-25
2746,1.0009296826929102e-24
2747,2.5699875463555236e-24
2748,1.3315052063842658e-25
2749,1.753679459224628e-25
2750,7.829925831436899e-25
2751,4.4850903549438636e-26
2752,2.1705997645228834e-25
2753,3.219010566954889e-26
2754,6.802087893498132e-26
2755,4.273410989301885e-25
2756,1.1295728720978225e-25
2757,1.4968657572014807e-25
2758,1.5381976744121079e-24
2759,1.5712848273073225e-24
2760,5.879091583106728e-25
2761,4.0237218483908544e-25
2762,1.7573220579618428e-25
2763,4.320266751325209e-25
2764,1.7115226946582553e-25
2765,5.469446568006738e-26
2766,1.1428149547592103e-25
2767,6.638331190466782e-26
2768,3.4235982724526956e-25
2769,1.6417218538841276e-25
2770,3.972524658149736e-25
2771,9.681606989818757e-26
2772,1.2892606552278886e-25
2773,2.635703718848197e-25
2774,2.295585841352303e-25
2775,1.071133291250514e-25
2776,9.750147979148076e-26
2777,1.1516674505934173e-24
2778,6.712575848419678e-26
2779,2.7108663844642104e-25
2780,2.278169903706627e-25
2781,6.943773958262144e-26
2782,1.2205376688175216e-24
2783,1.326135382174376e-25
2784,2.245867399446593e-25
2785,2.890842995507411e-25
2786,3.302078123509233e-25
2787,1.0440659052415885e-25
2788,5.05760745934183e-25
2789,3.9826566659805386e-25
2790,4.486282815303794e-25
2791,6.931352452463364e-26
2792,4.879488317877212e-25
2793,1.0937116688847203e-25
2794,2.874937309814703e-25
2795,1.0091347610601236e-25
2796,7.826596831559705e-26
2797,7.644384534757424e-25
2798,4.29723363940261e-25
2799,9.02426251105021e-26
2800,2.9589761649263127e-25
2801,2.599830911481851e-25
2802,9.900444982353919e-26
2803,1.1847545126330304e-25
2804,9.833057223864007e-26
2805,1.1908088357548055e-25
2806,3.5179636817088425e-25
2807,2.713504927129506e-25
2808,1.3739699319180627e-25
2809,9.742574539455776e-26
2810,5.846575545140546e-26
2811,1.8828765652334532e-25
2812,2.0042357714060953e-25
2813,1.7067779108818224e-25
2814,2.828609367807503e-25
2815,5.781207163776974e-25
2816,1.594830500778962e-25
2817,4.748446493738741e-25
2818,2.9989109321288253e-25
2819,1.8586047401667412e-25
2820,3.166639014154179e-25
2821,1.1242859891396645e-24
2822,4.535063721435222e-25
2823,3.0075925445937554e-25
2824,6.598538580942407e-25
2825,2.1048230554714223e-25
2826,6.066919389120071e-25
2827,3.847376985423659e-25
2828,3.3122080352514824e-25
2829,1.2731920997681052e-25
2830,1.0131764323681308e-24
2831,1.1110874037551e-24
2832,2.0946829199192937e-24
2833,1.4616395516362002e-25
2834,9.58129779447716e-25
2835,5.7583782604922326e-24
2836,9.220729812433412e-26
2837,4.783108408695092e-26
2838,1.1972858158011432e-25
2839,1.7367971588138033e-25
2840,3.6815078251624914e-25
2841,7.610856644109448e-26
2842,1.089072087705904e-23
2843,3.2941483462106584e-24
2844,1.8674317245081844e-24
2845,1.5194179401884966e-25
2846,1.9911026425918144e-24
2847,1.6951579552606485e-25
2848,1.9945557248958214e-25
2849,2.6245399288970744e-24
2850,7.371822106838341e-25
2851,1.833812763209906e-25
2852,8.956172948928729e-26
2853,1.0266335923880605e-24
2854,4.71717531552006e-26
2855,1.3656837761473309e-25
2856,1.7419458092891838e-24
2857,1.6953320242525847e-24
2858,3.7641616685478976e-26
2859,5.843120069127281e-26
2860,3.5936461594569295e-25
2861,9.737931818059345e-25
2862,4.386977610667097e-25
2863,1.7418060964957354e-25
2864,2.8119390466565103e-25
2865,7.541644342005923e-24
2866,6.408554794351383e-24
2867,6.990657464723718e-24
2868,7.76899778705476e-24
2869,3.521275497483474e-22
2870,9.261929520153657e-25
2871,6.493406379748319e-24
2872,3.4106646304686546e-25
2873,3.5834214126148015e-24
2874,3.8584924767473683e-25
2875,5.962953874361922e-26
2876,5.571072298267717e-22
2877,5.388117320819314e-24
2878,1.4702790405081593e-25
2879,2.1727959725808814e-25
2880,4.1549647156303804e-26
2881,1.2918133430373063e-22
2882,1.2408887834457747e-24
2883,2.9929665425479236e-22
2884,7.206640477655722e-24
2885,5.026131285666345e-24
2886,5.844105590881095e-25
2887,5.592162952316346e-26
2888,6.731727075904367e-22
2889,5.312347672073022e-22
2890,1.4019146491765494e-21
2891,1.7061910619521264e-22
2892,7.495741158577961e-22
2893,3.60692488372629e-25
2894,1.2229876137247283e-23
2895,1.4357943387175888e-25
2896,4.2307573069392e-23
2897,4.9626417483184657e-26
2898,5.452365282306318e-24
2899,3.4295675864474044e-23
2900,2.874256749514165e-26
2901,4.909914511128362e-23
2902,3.7799347015209545e-22
2903,2.4881731692462307e-23
2904,1.0247293172077778e-23
2905,1.6286229190870552e-23
2906,8.11267261055862e-23
2907,1.4799122237055467e-22
2908,3.402722281936888e-22
2909,9.14509858651809e-25
2910,5.555525748266955e-24
2911,9.484510584489043e-24
2912,9.39091912769283e-25
2913,2.96698134509127e-22
2914,3.553712582673929e-24
2915,1.0869836594394792e-22
2916,1.5938080819163812e-24
2917,1.1937338613705117e-25
2918,7.925387676899106e-23
2919,1.1482087381462812e-24
2920,1.165039528623751e-25
2921,7.372494204246975e-24
2922,3.2023500335734666e-26
2923,9.6080404587701e-26
2924,1.4366464778077495e-23
2925,2.3501578924954346e-25
2926,3.555575736566593e-23
2927,3.53792696366039e-23
2928,4.9882671474624764e-26
2929,4.474235665194711e-24
2930,1.2424744901134028e-24
2931,6.185243222429307e-26
2932,2.9194889413032057e-24
2933,2.8741970187923687e-26
2934,4.184121720614667e-25
2935,2.305942956856133e-23
2936,7.894619106676973e-24
2937,3.9855216793937025e-24
2938,7.279931163084068e-26
2939,4.7714347118820057e-26
2940,3.23527568439198e-26
2941,4.799413649136234e-25
2942,1.6049915595927285e-25
2943,2.5924295985761824e-25
2944,7.09763179517958e-26
2945,1.0073187994268846e-25
2946,6.797091826600559e-26
2947,2.8319443256439256e-25
2948,4.93808217873656e-26
2949,6.583675446684761e-26
2950,1.0073321287535048e-25
2951,7.592012976856791e-26
2952,3.9979318141521677e-26
2953,3.638169422444558e-26
2954,4.625259078683218e-26
2955,4.656870216412761e-26
2956,6.440618755999341e-26
2957,1.4440652347391145e-25
2958,1.6326014050682956e-25
2959,1.053547924007774e-25
2960,1.8624847942630185e-25
2961,1.4883087246941303e-25
2962,1.7494500074650533e-25
2963,9.206740353279631e-26
2964,1.4752531547219664e-25
2965,2.0141301623438508e-25
2966,4.0213995441337926e-26
2967,3.272663988080608e-26
2968,1.4485123437303898e-25
2969,1.0753382979402924e-25
2970,8.076644343053229e-26
2971,1.0133732208647721e-25
2972,7.677958333784956e-26
2973,6.33577111933017e-26
2974,5.990727364764375e-26
2975,3.27726443810937e-26
2976,5.752716463882172e-26
2977,3.2838843666473195e-26
2978,3.2861042365633625e-26
2979,5.742262464559636e-26
2980,3.300024982491265e-26
2981,4.8662964105632593e-26
2982,6.948657286232845e-26
2983,4.205535892049184e-26
2984,7.621449534608246e-26
2985,1.3820941339613786e-25
2986,4.657985297009732e-26
2987,9.58906911132971e-26
2988,4.690257903384406e-26
2989,7.554673398356549e-26
2990,7.753033411419464e-26
2991,7.872299023468612e-26
2992,6.332702135075705e-26
2993,2.9405926846429873e-26
2994,7.523606778372836e-26
2995,3.962543773564153e-26
2996,4.5440028594203995e-26
2997,5.401198907282598e-26
2998,8.27773141155265e-26
2999,3.0935088643716764e-26
3000,3.7668571747573804e-26
3001,2.649600788513713e-26
3002,1.0543834480453488e-25
3003,3.308794606534497e-26
3004,9.145981552768831e-26
3005,2.5169803431856414e-26
3006,2.2318231259640797e-26
3007,2.0936083619591046e-26
3008,2.6829735651012964e-26
3009,2.886467279977888e-26
3010,4.8485260572486873e-26
3011,5.609056328486256e-26
3012,7.530531063244964e-26
3013,6.43554498010577e-26
3014,3.810866342442863e-26
3015,1.5853255720572561e-25
3016,1.0353814450322828e-25
3017,7.253308199268065e-26
3018,2.938009990347721e-26
3019,8.416799232270065e-26
3020,6.345258722858013e-26
3021,1.4208800665042674e-25
3022,1.254687627901198e-25
3023,2.8272956901481033e-26
3024,1.1855256654945767e-25
3025,1.8575223972918721e-25
3026,1.240803487949633e-25
3027,1.680635016559777e-25
3028,6.777489575291033e-26
3029,1.6997836727104838e-25
3030,7.514549736782951e-26
3031,8.896488754729773e-26
3032,8.0816811064836e-26
3033,7.697907484186809e-26
3034,3.998382058366372e-26
3035,5.454240871273096e-26
3036,4.794613448927118e-26
3037,4.0041014432715053e-26
3038,3.8600723568216914e-26
3039,3.627277958386423e-26
3040,4.3561229753851605e-26
3041,7.744965283562561e-26
3042,3.5404309046670447e-26
3043,3.3638068822437877e-26
3044,4.7204185924257286e-26
3045,5.322267936819981e-26
3046,3.177449438115465e-26
3047,2.284027116928136e-25
3048,4.254527881612338e-26
3049,1.16239885353296e-25
3050,1.080100362481787e-25
3051,9.308346157028977e-26
3052,1.1334725009489036e-25
3053,3.4723072806478057e-25
3054,4.0228872255573046e-25
3055,6.833124280959123e-25
3056,2.3062297399918655e-25
3057,9.902148823670663e-26
3058,1.8951834545463988e-25
3059,5.742185227032338e-25
3060,1.0219002028281432e-25
3061,4.8584174593142245e-25
3062,8.064817202765077e-25
3063,2.59364025798489e-25
3064,8.970851681866475e-26
3065,9.47699862502412e-25
3066,4.4656715490023683e-26
3067,9.19924211556173e-25
3068,4.613494425183936e-25
3069,1.870217265758791e-25
3070,4.7760809278759977e-26
3071,1.4785283386750873e-25
3072,4.534502644697495e-26
3073,7.362398177509252e-26
3074,4.030694824931902e-26
3075,2.196923584611059e-26
3076,8.590205561149314e-25
3077,4.1304658931695423e-25
3078,1.108351392503526e-24
3079,1.0125050999664466e-24
3080,5.001960076353265e-24
3081,7.012030183921189e-25
3082,3.205315010272376e-24
3083,7.122363057175174e-25
3084,1.331359621478582e-25
3085,1.317931065805585e-25
3086,1.958073880102276e-24
3087,3.57303736170242e-24
3088,2.7134288301036733e-25
3089,1.8979397082535767e-25
3090,5.67187377919184e-26
3091,1.8393436391908902e-24
3092,1.0234002535001214e-24
3093,5.507601150379657e-25
3094,6.383829753796116e-25
3095,6.054526187083803e-26
3096,5.971644698465456e-26
3097,2.721815876900332e-25
3098,2.5826219233116766e-25
3099,4.707976806864515e-25
3100,1.5267260422545397e-25
3101,2.0350248112253747e-24
3102,1.0360190086113812e-25
3103,1.6165719073876848e-25
3104,8.418848016413512e-25
3105,6.414987608368127e-26
3106,2.3635442640652663e-25
3107,5.394617303917533e-24
3108,5.203341069595531e-25
3109,1.501570574688554e-24
3110,2.8827468069525795e-25
3111,5.312365709485104e-26
3112,9.687138752253165e-26
3113,2.091388108432324e-25
3114,1.9360126015804248e-24
3115,7.142169955836384e-26
3116,2.606727960060832e-24
3117,6.789697556414062e-26
3118,4.9648405036665803e-26
3119,1.2937157161911703e-25
3120,7.249174718491687e-25
3121,3.7210493339605916e-25
3122,5.100236518875369e-25
3123,5.965870065536982e-26
3124,5.134815707631527e-25
3125,3.859500982100296e-25
3126,2.989372134913612e-25
3127,5.284908231817981e-25
3128,1.8744920023528494e-25
3129,1.9644266307377263e-25
3130,6.229007273875945e-25
3131,1.6954141372399898e-25
3132,6.449334702417815e-26
3133,4.663784585203368e-25
3134,9.478794901125449e-26
3135,1.280885737174284e-25
3136,1.361209171411099e-25
3137,5.339661417197831e-26
3138,3.60470418424728e-25
3139,5.666002419936189e-26
3140,3.857904071779817e-25
3141,3.314604341182394e-25
3142,2.3457139437809562e-25
3143,8.480002653679064e-25
3144,7.425167380159431e-25
3145,1.410123398505486e-25
3146,6.382760714405647e-25
3147,3.80014677898514e-25
3148,1.2187630022678446e-25
3149,2.6363844161259965e-25
3150,6.1286841748022865e-25
3151,1.1986497763678497e-25
3152,3.712293546303731e-25
3153,1.7751470906736329e-25
3154,1.19367137373282e-25
3155,5.330463397970552e-26
3156,2.12642715770163e-25
3157,9.624244727957204e-26
3158,2.705470052410558e-25
3159,3.183181873817403e-25
3160,4.9060666386691256e-26
3161,7.249716157737818e-25
3162,1.1066644247363261e-24
3163,1.1971272867365156e-24
3164,4.883921807127507e-25
3165,7.919848350462199e-25
3166,8.984900261012004e-26
3167,3.272317806983144e-25
3168,1.9265315943323044e-25
3169,4.149003639963062e-25
3170,4.925471404898655e-25
3171,4.817330420030828e-25
3172,6.583306059478591e-25
3173,1.6812395432244209e-25
3174,1.314620257833831e-25
3175,1.5304182146580784e-25
3176,3.555456019718499e-25
3177,7.41794259368306e-25
3178,8.806880882235307e-25
3179,1.0695455855979414e-24
3180,1.3322196604500784e-25
3181,1.4535793705361666e-24
3182,9.5012422896533e-25
3183,9.154847492860567e-25
3184,3.336185996242974e-25
3185,5.485183608774262e-25
3186,6.601187119103898e-25
3187,2.8593127783578123e-25
3188,1.7467433513770778e-25
3189,1.3021551142839248e-24
3190,7.261319539302642e-25
3191,1.2487264965443243e-24
3192,9.65451774964692e-25
3193,2.4487198219679235e-25
3194,1.3685023618760231e-25
3195,1.0182820961582086e-24
3196,1.5359879034519165e-25
3197,1.3316197357998559e-24
3198,1.3763368634018245e-25
3199,1.2061392170780675e-25
3200,1.4052483399796444e-25
3201,1.3241342379720784e-25
3202,2.769162607095906e-25
3203,1.18241070477738e-25
3204,1.4522803729577405e-25
3205,1.56018366881951e-25
3206,1.306287382817442e-25
3207,1.7697004796405718e-25
3208,9.448542427941869e-26
3209,6.471388861241561e-25
3210,9.715470224240428e-25
3211,3.2591051081411108e-25
3212,1.1357938075105242e-25
3213,3.045592765872846e-25
3214,8.964582538870988e-25
3215,6.5005372879295095e-25
3216,6.081497077176998e-25
3217,1.450596303605099e-25
3218,2.493784862306655e-24
3219,2.873143211797532e-24
3220,3.677177485204268e-25
3221,6.951519848524663e-26
3222,2.2972705111068376e-25
3223,1.757239527398071e-25
3224,1.5708641050903596e-25
3225,1.6398226448830154e-25
3226,1.186676866985548e-25
3227,1.938517559318324e-24
3228,7.608262952997425e-25
3229,6.707237397396231e-25
3230,1.040280489766829e-25
3231,3.1617726659841013e-25
3232,1.0332154534665726e-25
3233,2.781684700865815e-25
3234,2.9609356532843737e-25
3235,1.0675552285095759e-25
3236,1.878750309518015e-24
3237,8.381787012395044e-26
3238,1.8869849227752667e-25
3239,1.082711148977095e-24
3240,2.92100008681612e-25
3241,7.469398212899688e-26
3242,5.699525844061113e-26
3243,4.5169386225166526e-26
3244,6.556582580977357e-26
3245,1.5604590680762135e-25
3246,1.6589367792006755e-25
3247,1.7805857310894935e-25
3248,1.3365885941214074e-24
3249,6.550399227807827e-25
3250,8.868580635726035e-25
3251,6.817877454770284e-26
3252,7.58365833512306e-25
3253,5.135463627635101e-26
3254,4.8587905385901734e-26
3255,1.4818860242948718e-24
3256,6.878013157108624e-26
3257,7.1132133690170795e-25
3258,7.6418316174321145e-25
3259,6.335822928755348e-25
3260,1.3640426348879759e-25
3261,4.6197384906462536e-26
3262,1.2353602494481513e-25
3263,1.3122925970678571e-24
3264,4.4791924890161124e-26
3265,3.8915492459485125e-25
3266,8.321436630671304e-25
3267,1.2267402660126471e-24
3268,1.1644863970973523e-24
3269,1.0360972560563256e-24
3270,3.5311447694515133e-25
3271,8.106461887752789e-26
3272,7.9330324305647185e-25
3273,1.564539954821178e-25
3274,2.6384876919456154e-25
3275,6.7506997693045e-25
3276,9.293066254510339e-26
3277,5.351525738149476e-25
3278,8.554301416511463e-26
3279,5.346235041118391e-25
3280,7.115528558570438e-26
3281,6.388004110623974e-25
3282,8.811085800594306e-26
3283,5.007412823044673e-25
3284,2.4722306850368543e-25
3285,2.442781710834278e-25
3286,6.942866134547876e-25
3287,2.9925178603352423e-25
3288,1.645834581876991e-25
3289,4.486230907948194e-25
3290,3.579081081801451e-25
3291,9.125611873734067e-26
3292,4.0713213827289047e-25
3293,4.758583229903932e-25
3294,2.696824275638977e-25
3295,2.096100665318264e-25
3296,2.977532807923011e-25
3297,2.7937239266387066e-25
3298,1.9154479508421645e-25
3299,5.580429468712315e-26
3300,2.541120534135894e-25
3301,2.5788567090021734e-25
3302,1.6950829477483785e-25
3303,2.205693640486815e-25
3304,1.2217009250832415e-25
3305,9.090555765589192e-26
3306,6.265565878158013e-26
3307,1.4076747921670833e-25
3308,1.8150596487183094e-25
3309,1.5387660444039778e-25
3310,1.096518828858246e-25
3311,6.461344354685768e-26
3312,4.885795531352679e-27
3313,7.316249290740739e-27
3314,8.83278307966132e-26
3315,8.423755484805543e-26
3316,7.527918316899952e-26
3317,7.125354258810307e-26
3318,2.4204901656816115e-26
3319,4.190896015858717e-26
3320,5.667195522844476e-26
3321,4.206407118080571e-26
3322,4.1614194909636924e-26
3323,1.6264439653245242e-26
3324,2.109366973837122e-26
3325,8.952271714444563e-27
3326,7.4728449310281e-27
3327,2.0443468484868116e-26
3328,5.874196072117892e-27
3329,5.3358767127841836e-27
3330,2.381426929240492e-26
3331,2.2872429728164457e-26
3332,2.081856613874702e-26
3333,5.290723117706282e-27
3334,2.365741842318769e-26
3335,5.468766761229026e-27
3336,6.189821553012341e-27
3337,1.0916834513697907e-26
3338,2.155851582464785e-26
3339,1.6725356486858087e-26
3340,1.1004865849972396e-26
3341,2.0371246828519066e-26
3342,9.758858834185644e-27
3343,9.993134299872552e-27
3344,1.0221484416306244e-26
3345,8.962916241153807e-27
3346,9.646133341534635e-27
3347,1.311304111279834e-26
3348,7.881671576273105e-27
3349,5.44954715790197e-27
3350,1.4264086366209853e-26
3351,1.2027331514206486e-26
3352,1.4176158071197638e-26
3353,1.626690240006843e-26
3354,1.6455933523157558e-26
3355,1.3228286532984283e-26
3356,1.2470986054606914e-26
3357,6.093114185056869e-27
3358,1.6445399921955722e-26
3359,2.0407922607482472e-26
3360,1.4695158934391671e-26
3361,8.444787534350199e-27
3362,1.1493416439503046e-26
3363,2.2253728976183643e-26
3364,1.0570540260230446e-26
3365,1.580643221277466e-26
3366,8.100468277133668e-27
3367,1.583055023363893e-26
3368,2.1441757193042428e-26
3369,1.3538669571800409e-26
3370,1.77351099544014e-26
3371,1.9176564867866426e-26
3372,1.7487810437181756e-26
3373,1.2995931000651864e-26
3374,1.5047791953646746e-26
3375,5.279919101098917e-27
3376,2.688545939987611e-26
3377,4.272036292396308e-26
3378,2.8549715061544574e-26
3379,2.6022490900745807e-26
3380,1.46537444336248e-26
3381,2.6735185008885566e-26
3382,2.663621697139449e-26
3383,9.125396705594954e-26
3384,1.066245235369344e-26
3385,2.756006787943943e-26
3386,2.3822224710032492e-26
3387,1.4483278293291087e-26
3388,9.642460370147019e-27
3389,8.738072419021239e-27
3390,9.592708446712662e-26
3391,4.712928683396083e-26
3392,3.6896639472472454e-26
3393,3.3417237916051957e-26
3394,4.894098247870782e-26
3395,1.0108352770528749e-26
3396,2.5483052825786184e-26
3397,4.910142091678926e-26
3398,5.780930702545507e-27
3399,9.170695273360489e-27
3400,3.569509684879804e-26
3401,2.7924247785895405e-26
3402,4.1576265308121074e-26
3403,7.976723616800118e-26
3404,8.486419025794438e-26
3405,7.683130172137204e-26
3406,1.0161200495289586e-26
3407,3.291667201379419e-26
3408,8.857422243255606e-27
3409,1.1080738170978797e-25
3410,3.629243818344787e-26
3411,1.3536935963324102e-26
3412,3.435540649729738e-26
3413,1.18296731760342e-25
3414,1.1111574305548504e-25
3415,4.0996749011202307e-26
3416,1.2391842193301113e-25
3417,1.9089480221422328e-26
3418,1.9310068416363098e-26
3419,1.775250823080906e-25
3420,4.301146502228799e-26
3421,1.0679253185380308e-25
3422,8.371557348711817e-26
3423,1.1839281282402524e-25
3424,1.218678452761004e-25
3425,1.0141206199400422e-25
3426,4.894131476401695e-26
3427,1.083909180398591e-26
3428,3.013529394528175e-26
3429,3.70567901962503e-26
3430,3.1650215486083925e-26
3431,1.464050132461505e-26
3432,2.0796465808729396e-26
3433,3.768573583402175e-26
3434,3.865594410240068e-26
3435,6.3100649557767664e-27
3436,2.142004194100451e-25
3437,8.291586636754776e-27
3438,2.9819877995742726e-26
3439,1.4235777082073038e-25
3440,6.888428273188929e-26
3441,2.1678078454952984e-26
3442,3.5582571659559054e-26
3443,3.5276061902662063e-25
3444,8.099536190904623e-26
3445,2.67621439862789e-26
3446,4.2355036083560173e-26
3447,4.822343244713821e-26
3448,6.807201745337835e-26
3449,1.5906808195308702e-25
3450,1.2989388788983599e-25
3451,3.13583002114567e-26
3452,2.5521474133651335e-26
3453,1.930467673769877e-26
3454,1.0985042657864332e-26
3455,2.5582095428950968e-26
3456,5.113173773819001e-26
3457,9.18627128290888e-26
3458,9.654395569970901e-26
3459,5.264994463298635e-26
3460,1.2607227542420455e-26
3461,5.3764263706682e-26
3462,1.4288602251859286e-26
3463,1.850896644505759e-25
3464,7.67267898119477e-27
3465,3.027503008684529e-26
3466,9.013919849215195e-26
3467,1.2729042645572177e-26
3468,9.628931135900687e-26
3469,4.573954117919917e-26
3470,3.422744773344072e-26
3471,3.3818539021537315e-26
3472,7.967575104961769e-26
3473,1.5165059095150674e-25
3474,3.158472310463268e-26
3475,1.6094673155466432e-26
3476,9.507179885028994e-26
3477,2.4368501699857395e-26
3478,1.4195849596248453e-26
3479,2.125467169970308e-26
3480,1.15535930843985e-25
3481,5.434279508619681e-26
3482,2.7365511876533326e-26
3483,4.28539177122316e-26
3484,1.6990419390392092e-26
3485,1.207619232318835e-25
3486,4.9136087749821093e-26
3487,1.7407312845014907e-26
3488,4.4981267178506325e-26
3489,1.0319359999393631e-26
3490,4.339253569927762e-26
3491,9.833800044128753e-27
3492,1.2743580222108689e-26
3493,1.3751669874916077e-26
3494,1.7310273843056674e-26
3495,1.2926088882434785e-26
3496,9.169684654489648e-27
3497,3.4957882923958715e-26
3498,8.22756267790138e-27
3499,7.729232526958442e-27
3500,8.473977171095909e-27
3501,4.342718170628754e-26
3502,2.924172246923793e-26
3503,1.5875740258584278e-26
3504,3.921675064586621e-26
3505,2.4105142726191045e-26
3506,1.6803293294263367e-26
3507,3.0394148496323437e-26
3508,2.1160178424260157e-26
3509,2.367246061815445e-26
3510,2.845508249821928e-26
3511,2.423440687973385e-26
3512,2.1508432658797522e-26
3513,1.7185637598078395e-26
3514,1.680210835613693e-26
3515,1.8240044907909398e-26
3516,1.7674776899620814e-26
3517,1.4130576393680543e-26
