nu,sw
1831.82708,1.141e-20
1831.829208,7.968999999999999e-23
1831.829332,7.968999999999999e-23
1831.83147,1.277e-25
1831.833971,1.278e-25
1831.835437,7.974999999999999e-23
1831.835444,7.974999999999999e-23
1831.83587,4.837e-59
1831.836883,1.342e-20
1831.836911,1.238e-20
1831.836918,1.142e-20
1831.854729,2.7500000000000003e-42
1831.871875,9.528e-55
1831.873421,9.517e-55
1831.878071,7.235e-46
1831.91238,1.15e-67
1831.915798,1.04e-38
1831.949562,1.053e-42
1831.956749,1.0520000000000001e-42
1831.969972,1.539e-37
1831.997117,1.16e-68
1832.00841,5.6030000000000005e-87
1832.013432,6.181e-87
1832.014558,6.179e-87
1832.019529,5.566e-87
1832.066205,7.22e-46
1832.07897,1.5400000000000002e-37
1832.111413,2.185e-65
1832.121177,2.175e-65
1832.125166,1.1210000000000001e-58
1832.144554,3.0690000000000003e-55
1832.15379,3.0610000000000003e-55
1832.169964,2.048e-59
1832.183635,1.182e-24
1832.183814,1.499e-24
1832.183929,1.182e-24
1832.184064,1.892e-24
1832.184105,1.499e-24
1832.184371,1.892e-24
1832.184384,7.785000000000001e-26
1832.184704,7.785000000000001e-26
1832.184845,7.785000000000001e-26
1832.185097,7.785000000000001e-26
1832.185415,9.732e-28
1832.185696,9.732e-28
1832.203741,1.079e-29
1832.204792,1.161e-32
1832.205894,1.161e-32
1832.206945,1.043e-29
1832.208188,1.161e-32
1832.209166,1.161e-32
1832.210409,1.009e-29
1832.220908,2.502e-65
1832.221619,2.5010000000000002e-65
1832.268701,3.535e-67
1832.268735,5.019e-37
1832.33282,3.225e-31
1832.342401,3.223e-31
1832.347795,5.011e-37
1832.380689,3.645e-55
1832.38218,3.641e-55
1832.424557,3.666e-68
1832.46674,3.829e-31
1832.472805,8.546e-60
1832.50146,4.813e-59
1832.550688,5.505e-79
1832.556263,5.862e-46
1832.561104,5.469000000000001e-79
1832.58189,6.134e-79
1832.582145,6.131000000000001e-79
1832.584277,1.073e-66
1832.586084,7.644e-29
1832.586093,8.794e-32
1832.586463,8.794e-32
1832.586669,8.794e-32
1832.586678,7.38e-29
1832.586896,7.133999999999998e-29
1832.587111,8.794e-32
1832.597989,7.617e-65
1832.607738,7.583e-65
1832.61626,1.16e-55
1832.619184,1.367e-42
1832.623028,1.3650000000000001e-42
1832.625536,1.157e-55
1832.635463,1.086e-30
1832.679929,2.5530000000000002e-36
1832.684623,2.5530000000000002e-36
1832.711592,8.736e-65
1832.712331,8.732000000000001e-65
1832.725076,1.011e-29
1832.726314,1.163e-32
1832.727296,1.163e-32
1832.728534,1.044e-29
1832.72958,1.163e-32
1832.730688,1.163e-32
1832.731734,1.0800000000000001e-29
1832.743735,3.516e-60
1832.75612,5.8490000000000005e-46
1832.760618,8.798000000000001e-32
1832.760832,7.137999999999998e-29
1832.761055,7.383999999999998e-29
1832.761064,8.799e-32
1832.761269,8.798000000000001e-32
1832.761645,8.799e-32
1832.761654,7.648e-29
1832.81042,1.143e-67
1832.83352,2.362e-24
1832.833521,2.994e-24
1832.833664,3.7799999999999996e-24
1832.835588,1.555e-25
1832.836193,1.555e-25
1832.838259,1.944e-27
1832.842386,1.945e-27
1832.843762,1.556e-25
1832.843827,1.3750000000000002e-55
1832.843966,1.556e-25
1832.845263,2.363e-24
1832.845267,1.373e-55
1832.845342,2.9949999999999998e-24
1832.84535,3.781e-24
1832.847178,2.037e-59
1832.859538,3.211e-66
1832.912209,1.521e-98
1832.91537,1.521e-98
1832.933314,1.394e-98
1832.946248,1.384e-98
1832.982117,1.426e-60
1833.014743,3.835e-31
1833.034857,2.621e-64
1833.041772,4.323e-56
1833.044591,2.609e-64
1833.051086,4.311e-56
1833.078231,1.726e-31
1833.080251,1.726e-31
1833.09492,9.484000000000001e-66
1833.152712,3.01e-64
1833.153477,3.009e-64
1833.155118,3.5139999999999994e-67
1833.161643,8.501999999999999e-60
1833.187333,5.702e-61
1833.199828,2.189e-49
1833.231377,1.795e-29
1833.232448,2.065e-32
1833.233535,2.065e-32
1833.234606,1.733e-29
1833.235863,2.065e-32
1833.236826,2.065e-32
1833.238083,1.675e-29
1833.247988,1.087e-30
1833.261082,4.6580000000000005e-46
1833.261101,5.112e-56
1833.262492,5.106e-56
1833.290871,2.763e-65
1833.308032,2.186e-49
1833.358783,2.248e-61
1833.385908,2.247e-37
1833.39355,3.782e-39
1833.420916,1.588e-56
1833.422212,8.898e-64
1833.430266,1.583e-56
1833.431931,8.86e-64
1833.444196,3.498e-60
1833.447847,7.941e-65
1833.459072,1.066e-66
1833.472658,4.6470000000000006e-46
1833.495882,8.741e-62
1833.526326,2.5960000000000003e-63
1833.544469,1.023e-63
1833.545264,1.023e-63
1833.56294,3.775e-39
1833.564893,2.242e-37
1833.566311,2.251e-64
1833.570303,7.938e-93
1833.572373,7.936e-93
1833.580303,7.239e-93
1833.592249,7.189e-93
1833.598061,3.351e-62
1833.607259,1.3469999999999998e-53
1833.615056,1.266e-28
1833.615068,1.56e-31
1833.615418,1.56e-31
1833.615616,1.56e-31
1833.615627,1.221e-28
1833.615829,1.178e-28
1833.616038,1.56e-31
1833.632323,1.874e-56
1833.633667,1.872e-56
1833.646742,6.295e-64
1833.648964,5.928e-43
1833.656289,5.923e-43
1833.664768,1.267e-62
1833.689628,1.7360000000000002e-63
1833.694202,1.419e-60
1833.695466,4.722e-63
1833.696978,2.588e-63
1833.72271,3.192e-66
1833.744384,1.677e-29
1833.745636,2.068e-32
1833.746604,2.068e-32
1833.747856,1.735e-29
1833.748922,2.068e-32
1833.750014,2.068e-32
1833.75108,1.797e-29
1833.753519,5.75e-57
1833.760253,2.9810000000000004e-63
1833.762904,5.734e-57
1833.769954,2.9680000000000003e-63
1833.772406,1.3439999999999999e-53
1833.77483,1.561e-31
1833.775039,1.179e-28
1833.775245,1.221e-28
1833.775256,1.561e-31
1833.775454,1.561e-31
1833.77581,1.561e-31
1833.775821,1.266e-28
1833.887066,3.433e-63
1833.88789,3.432e-63
1833.901517,3.6340000000000005e-36
1833.907991,3.63e-36
1833.911041,5.672e-61
1833.946471,9.428000000000001e-66
1833.957305,6.773e-57
1833.958602,6.765e-57
1833.990411,3.632e-46
1834.039403,2.053e-57
1834.048821,2.0470000000000002e-57
1834.049171,9.852e-63
1834.049548,5.387000000000001e-69
1834.058855,9.812e-63
1834.094113,2.236e-61
1834.1308,2.7470000000000002e-65
1834.140181,2.9100000000000002e-58
1834.163437,5.366e-69
1834.180704,1.136e-62
1834.181556,1.136e-62
1834.1938,8.584e-31
1834.201598,6.809e-21
1834.201639,7.434e-21
1834.201676,8.115e-21
1834.201703,5.663999999999999e-23
1834.201889,5.663999999999999e-23
1834.201952,1.073e-25
1834.203515,6.81e-21
1834.203564,7.434e-21
1834.203626,8.115e-21
1834.20363,5.663999999999999e-23
1834.203647,5.663999999999999e-23
1834.203713,1.073e-25
1834.207994,8.39e-46
1834.213701,3.6230000000000005e-46
1834.224157,2.942e-29
1834.225248,3.627e-32
1834.22632,3.627e-32
1834.227411,2.837e-29
1834.228683,3.627e-32
1834.22963,3.627e-32
1834.230902,2.739e-29
1834.23142,8.388e-46
1834.235858,2.414e-57
1834.237111,2.411e-57
1834.242835,8.694e-62
1834.259206,3.016e-38
1834.275072,1.8619999999999998e-27
1834.276154,7.895e-65
1834.278394,7.229e-58
1834.286561,1.861e-27
1834.287841,7.206e-58
1834.289159,3.213e-62
1834.291074,7.659e-43
1834.294772,7.648e-43
1834.298825,3.1999999999999998e-62
1834.326095,2.9020000000000007e-58
1834.356636,3.333e-62
1834.379767,2.468e-30
1834.382997,2.238e-64
1834.396267,2.7330000000000004e-78
1834.40667,2.7160000000000003e-78
1834.42311,3.738e-37
1834.425581,3.712e-62
1834.426464,3.709e-62
1834.429259,3.048e-78
1834.42949,3.0470000000000003e-78
1834.434966,1.26e-62
1834.443588,9.36e-28
1834.443862,9.36e-28
1834.451806,6.259e-64
1834.46779,8.481e-58
1834.469,8.472e-58
1834.470311,2.509e-58
1834.477285,4.696e-63
1834.479788,2.501e-58
1834.48041,1.034e-61
1834.483068,1.726e-63
1834.490056,1.03e-61
1834.513871,3.742e-37
1834.524695,1.002e-36
1834.595378,3.017e-38
1834.608111,2.065e-28
1834.608125,2.735e-31
1834.608455,2.735e-31
1834.608644,2.735e-31
1834.608658,1.989e-28
1834.608844,1.918e-28
1834.609047,2.735e-31
1834.614873,1e-36
1834.614974,8.59e-59
1834.617187,2.5620000000000006e-42
1834.621898,1.196e-61
1834.622813,1.195e-61
1834.623114,3.28e-61
1834.624479,8.561999999999999e-59
1834.632738,3.268e-61
1834.642972,3.357e-86
1834.649212,3.706e-86
1834.650302,3.704e-86
1834.652912,2.9390000000000002e-58
1834.654068,3.335e-86
1834.65408,2.9360000000000006e-58
1834.697344,2.5590000000000006e-42
1834.712204,2.9e-59
1834.717457,1.027e-60
1834.721736,2.8900000000000007e-59
1834.727061,1.023e-60
1834.728178,2.743e-29
1834.729446,3.632e-32
1834.730396,3.632e-32
1834.731664,2.841e-29
1834.73275,3.632e-32
1834.733827,3.632e-32
1834.734914,2.947e-29
1834.742123,2.779e-46
1834.745967,8.597e-31
1834.753792,2.736e-31
1834.753995,1.919e-28
1834.754186,1.99e-28
1834.754199,2.736e-31
1834.754388,2.736e-31
1834.754724,2.736e-31
1834.754738,2.066e-28
1834.761817,9.655000000000001e-60
1834.763629,3.17e-60
1834.769851,3.801e-61
1834.770799,3.799e-61
1834.771374,9.622e-60
1834.773211,3.159e-60
1834.791032,1.004e-58
1834.79216,1.0030000000000001e-58
1834.869638,1.1919999999999999e-60
1834.870619,1.191e-60
1834.881957,3.384e-59
1834.883047,3.381e-59
1834.921455,3.6859999999999997e-60
1834.92247,3.683e-60
1834.925496,1.125e-59
1834.926549,1.124e-59
1834.964861,2.47e-30
1834.977122,2.772e-46
1834.99261,1.802e-36
1834.997533,1.802e-36
1835.068721,2.806e-31
1835.078037,2.8040000000000003e-31
1835.182113,4.753e-29
1835.183226,6.294000000000001e-32
1835.184282,6.294000000000001e-32
1835.185394,4.577e-29
1835.186681,6.294000000000001e-32
1835.187611,6.294000000000001e-32
1835.188898,4.413e-29
1835.306425,3.285e-43
1835.313883,3.282e-43
1835.514094,2.088e-46
1835.563827,1.3960000000000002e-20
1835.563838,1.279e-20
1835.563839,1.5240000000000002e-20
1835.565238,3.321e-28
1835.565255,4.735e-31
1835.565565,4.735e-31
1835.565744,4.735e-31
1835.565761,3.193e-28
1835.565932,3.074e-28
1835.565956,1.064e-22
1835.566104,1.064e-22
1835.566127,4.735e-31
1835.568232,2.015e-25
1835.571013,2.016e-25
1835.572494,1.064e-22
1835.572503,1.064e-22
1835.573957,1.525e-20
1835.573984,1.397e-20
1835.573989,1.28e-20
1835.622583,3.5900000000000003e-37
1835.676486,4.4200000000000004e-29
1835.677768,6.303e-32
1835.678702,6.303e-32
1835.679984,4.584e-29
1835.681091,6.303e-32
1835.682152,6.303e-32
1835.68326,4.7600000000000004e-29
1835.697501,4.737e-31
1835.697695,3.075e-28
1835.697871,3.194e-28
1835.697888,4.737e-31
1835.698066,4.737e-31
1835.698382,4.737e-31
1835.698399,3.322e-28
1835.712268,8.106e-25
1835.712444,8.106e-25
1835.71254,1.117e-24
1835.712713,1.117e-24
1835.712981,1.52e-24
1835.713167,1.52e-24
1835.713288,9.926e-26
1835.713487,9.926e-26
1835.714012,9.926e-26
1835.714158,9.926e-26
1835.71476,2.068e-27
1835.714932,2.068e-27
1835.760799,2.082e-46
1835.804386,3.583e-37
1835.859857,4.786e-39
1835.864051,1.4960000000000002e-31
1835.866321,1.4960000000000002e-31
1835.88553,1.895e-30
1835.922275,4.225e-43
1835.92583,4.219e-43
1836.023959,4.777e-39
1836.088131,5.5260000000000005e-30
1836.105282,7.569e-29
1836.106416,1.0790000000000002e-31
1836.107455,1.0790000000000002e-31
1836.108589,7.276999999999998e-29
1836.10989,1.0790000000000002e-31
1836.110804,1.0790000000000002e-31
1836.112105,7.007e-29
1836.161052,2.544e-36
1836.167288,2.5410000000000003e-36
1836.186781,1.342e-77
1836.197171,1.333e-77
1836.221613,1.497e-77
1836.221819,1.496e-77
1836.263016,1.746e-24
1836.26303,2.405e-24
1836.263296,3.273e-24
1836.265098,2.137e-25
1836.265968,2.137e-25
1836.268036,4.453e-27
1836.272257,4.454e-27
1836.273553,2.138e-25
1836.273797,2.138e-25
1836.274957,1.746e-24
1836.275094,2.405e-24
1836.275131,3.274e-24
1836.304209,1.54e-46
1836.441297,1.898e-30
1836.486424,5.2610000000000005e-28
1836.486445,8.103e-31
1836.486736,8.103e-31
1836.486902,8.103e-31
1836.486923,5.05e-28
1836.487079,4.856e-28
1836.487266,8.103e-31
1836.562615,1.536e-46
1836.589333,7.017999999999998e-29
1836.59063,1.081e-31
1836.591547,1.081e-31
1836.592844,7.288e-29
1836.593973,1.081e-31
1836.595018,1.081e-31
1836.596147,7.58e-29
1836.605948,8.106000000000001e-31
1836.606135,4.857e-28
1836.606295,5.0520000000000005e-28
1836.606316,8.106000000000001e-31
1836.606482,8.106000000000001e-31
1836.606778,8.106000000000001e-31
1836.606799,5.2630000000000005e-28
1836.646368,5.5310000000000006e-30
1836.690063,1.178e-97
1836.693161,1.178e-97
1836.710376,1.079e-97
1836.723258,1.071e-97
1836.771244,1.967e-36
1836.795905,1.925e-49
1836.796047,5.452e-92
1836.798068,5.451e-92
1836.805092,4.97e-92
1836.817001,4.935e-92
1836.856168,8.942e-37
1836.871953,1.964e-36
1836.91302,1.922e-49
1836.921818,1.792e-43
1836.929244,8.95e-37
1836.929403,1.79e-43
1836.937838,8.619e-38
1836.993696,1.188e-28
1836.994852,1.83e-31
1836.995874,1.83e-31
1836.99703,1.14e-28
1836.998347,1.83e-31
1836.999242,1.83e-31
1837.000558,1.096e-28
1837.110371,1.116e-46
1837.151507,1.493e-63
1837.219331,1.99e-85
1837.226816,2.1980000000000002e-85
1837.22787,2.197e-85
1837.230404,1.977e-85
1837.249813,8.622e-38
1837.265016,1.251e-36
1837.270161,1.25e-36
1837.317375,1.488e-63
1837.360022,1.007e-53
1837.361154,2.131e-27
1837.371657,8.215e-28
1837.371683,1.371e-30
1837.371953,1.371e-30
1837.372105,1.371e-30
1837.372131,7.872000000000001e-28
1837.372272,7.556e-28
1837.37245,1.371e-30
1837.372496,2.131e-27
1837.380474,1.113e-46
1837.405483,2.714e-69
1837.46675,1.098e-28
1837.468062,1.832e-31
1837.468961,1.832e-31
1837.470273,1.1420000000000002e-28
1837.471424,1.832e-31
1837.472451,1.832e-31
1837.473603,1.19e-28
1837.479127,1.371e-30
1837.479304,7.559e-28
1837.47945,7.874000000000001e-28
1837.479476,1.371e-30
1837.479627,1.371e-30
1837.479903,1.371e-30
1837.479929,8.217e-28
1837.509962,2.7040000000000003e-69
1837.510679,9.383000000000001e-46
1837.512599,2.294e-43
1837.516016,2.291e-43
1837.518302,2.238e-42
1837.529696,1.0039999999999999e-53
1837.541956,4.118e-30
1837.545649,9.379e-46
1837.587608,2.2360000000000006e-42
1837.609907,1.109e-27
1837.610312,1.109e-27
1837.760804,5.519e-30
1837.760838,2.553e-33
1837.761511,2.553e-33
1837.761718,2.553e-33
1837.761751,5.399e-30
1837.762226,5.284e-30
1837.762465,2.553e-33
1837.768988,2.392e-31
1837.778033,2.39e-31
1837.847391,1.838e-28
1837.848569,3.0670000000000003e-31
1837.849574,3.0670000000000003e-31
1837.850753,1.761e-28
1837.852084,3.0670000000000003e-31
1837.852961,3.0670000000000003e-31
1837.854293,1.691e-28
1837.868239,5.637e-37
1837.897149,1.896e-58
1837.92246,6.508e-77
1837.930506,7.951999999999999e-47
1837.932837,6.466e-77
1837.959184,7.268e-77
1837.959365,7.265e-77
1838.005515,7.452e-21
1838.005562,8.205e-21
1838.005606,9.033e-21
1838.005665,7.509999999999999e-23
1838.005856,7.509999999999999e-23
1838.005959,1.707e-25
1838.007127,7.452e-21
1838.007181,8.205e-21
1838.007249,9.033e-21
1838.007294,7.509999999999999e-23
1838.007329,7.509999999999999e-23
1838.007443,1.707e-25
1838.052205,5.625e-37
1838.082797,1.891e-58
1838.100752,4.124e-30
1838.212303,7.928999999999998e-47
1838.220921,1.264e-27
1838.220953,2.294e-30
1838.221203,2.293e-30
1838.221339,2.294e-30
1838.221371,1.209e-27
1838.221496,1.159e-27
1838.221664,2.293e-30
1838.292777,2.558e-33
1838.293019,5.292e-30
1838.293495,5.407e-30
1838.293525,2.558e-33
1838.293737,2.558e-33
1838.294412,2.558e-33
1838.294442,5.5280000000000005e-30
1838.308765,1.693e-28
1838.310093,3.071e-31
1838.310973,3.071e-31
1838.312301,1.764e-28
1838.313474,3.071e-31
1838.314484,3.071e-31
1838.315658,1.84e-28
1838.317026,2.294e-30
1838.317193,1.159e-27
1838.317323,1.21e-27
1838.317355,2.294e-30
1838.31749,2.294e-30
1838.317746,2.294e-30
1838.317778,1.2649999999999999e-27
1838.358604,5.925e-39
1838.382701,1.75e-36
1838.388704,1.748e-36
1838.495015,9.623e-44
1838.502724,9.614e-44
1838.516791,5.914e-39
1838.610869,1.269e-31
1838.613393,1.269e-31
1838.666402,2.804e-28
1838.667603,5.086e-31
1838.66859,5.086e-31
1838.669792,2.682e-28
1838.671138,5.086e-31
1838.671997,5.086e-31
1838.673344,2.57e-28
1838.762572,5.567e-47
1839.009502,3.802e-36
1839.034201,1.918e-27
1839.03424,3.797e-30
1839.03447,3.797e-30
1839.034587,3.797e-30
1839.034626,1.831e-27
1839.034737,1.751e-27
1839.034893,3.797e-30
1839.05606,5.550000000000001e-47
1839.06186,1.2260000000000001e-43
1839.065145,1.225e-43
1839.115412,2.5730000000000003e-28
1839.116755,5.093e-31
1839.117617,5.093e-31
1839.118959,2.6850000000000003e-28
1839.119631,3.798e-30
1839.119786,1.752e-27
1839.119902,1.831e-27
1839.119941,3.798e-30
1839.120057,3.798e-30
1839.120151,3.796e-36
1839.120156,5.093e-31
1839.120293,3.798e-30
1839.120332,1.919e-27
1839.121148,5.093e-31
1839.122344,2.807e-28
1839.160923,1.585e-30
1839.161712,7.3350000000000014e-34
1839.162993,7.3350000000000014e-34
1839.163782,1.5510000000000002e-30
1839.164823,7.3350000000000014e-34
1839.165988,7.3350000000000014e-34
1839.167029,1.518e-30
1839.205262,3.616e-25
1839.20535,3.616e-25
1839.205754,6.075e-25
1839.205837,6.075e-25
1839.206763,9.643e-25
1839.206774,1.157e-25
1839.206858,9.643e-25
1839.206879,1.157e-25
1839.208234,1.157e-25
1839.208302,1.157e-25
1839.209254,4.821e-27
1839.209345,4.821e-27
1839.266533,1.538e-20
1839.266544,1.397e-20
1839.266548,1.6930000000000002e-20
1839.268651,1.4079999999999998e-22
1839.268826,1.4079999999999998e-22
1839.269808,2.106e-36
1839.270944,3.199e-25
1839.273988,3.201e-25
1839.275473,1.4089999999999998e-22
1839.275501,1.4089999999999998e-22
1839.27696,1.694e-20
1839.276986,1.539e-20
1839.276987,1.398e-20
1839.325757,2.108e-36
1839.397189,1.192e-29
1839.39722,5.759e-33
1839.397878,5.759e-33
1839.398088,5.759e-33
1839.398119,1.165e-29
1839.39858,1.1400000000000001e-29
1839.398821,5.759e-33
1839.450765,4.217e-28
1839.45199,8.347e-31
1839.452959,8.347e-31
1839.454184,4.025e-28
1839.455545,8.347e-31
1839.456385,8.347e-31
1839.457746,3.85e-28
1839.497045,8.529e-37
1839.502407,8.526e-37
1839.591182,2.426e-37
1839.603532,3.12e-76
1839.604564,3.83e-47
1839.613897,3.1000000000000003e-76
1839.6422,3.4870000000000004e-76
1839.642357,3.485e-76
1839.658012,9.717e-25
1839.658056,1.632e-24
1839.658694,2.591e-24
1839.660139,3.109e-25
1839.661632,3.109e-25
1839.663716,1.2960000000000002e-26
1839.668002,1.2960000000000002e-26
1839.669162,3.11e-25
1839.669416,3.11e-25
1839.670314,9.719e-25
1839.670576,1.633e-24
1839.670702,2.592e-24
1839.722447,1.52e-30
1839.723486,7.347e-34
1839.724656,7.347e-34
1839.725694,1.553e-30
1839.726478,7.347e-34
1839.727767,7.347e-34
1839.728551,1.588e-30
1839.737735,1.168e-84
1839.746494,1.29e-84
1839.747514,1.29e-84
1839.748785,1.16e-84
1839.81148,2.8700000000000003e-27
1839.811527,6.222e-30
1839.811737,6.222e-30
1839.811833,6.222e-30
1839.81188,2.733e-27
1839.811977,2.608e-27
1839.81212,6.222e-30
1839.879521,2.427e-37
1839.886723,3.8549999999999995e-28
1839.886927,6.223000000000001e-30
1839.887069,2.609e-27
1839.88717,2.734e-27
1839.887217,6.224000000000001e-30
1839.887312,6.223000000000001e-30
1839.887528,6.224000000000001e-30
1839.887576,2.871e-27
1839.888081,8.358e-31
1839.888923,8.358e-31
1839.890281,4.0309999999999995e-28
1839.891501,8.358e-31
1839.892475,8.358e-31
1839.893695,4.223e-28
1839.903467,5.768e-33
1839.90371,1.142e-29
1839.904172,1.167e-29
1839.9042,5.768e-33
1839.904415,5.768e-33
1839.905075,5.768e-33
1839.905103,1.193e-29
1839.909738,3.819e-47
1839.961245,3.708e-91
1839.963218,3.707e-91
1839.969318,3.378e-91
1839.98119,3.355e-91
1840.025888,5.087e-44
1840.033714,5.082e-44
1840.124707,8.694e-37
1840.200517,6.2570000000000005e-28
1840.201766,1.356e-30
1840.202716,1.356e-30
1840.203965,5.958e-28
1840.205341,1.356e-30
1840.206161,1.356e-30
1840.207538,5.687e-28
1840.310173,8.676e-37
1840.40512,9.043e-97
1840.408155,9.041e-97
1840.412673,2.318e-27
1840.423846,2.317e-27
1840.424629,8.278e-97
1840.426837,1.654e-49
1840.433467,1.998e-31
1840.43746,8.219e-97
1840.44224,1.997e-31
1840.454513,2.5919999999999997e-47
1840.468392,1.7870000000000002e-42
1840.526563,1.785e-42
1840.55237,1.651e-49
1840.552739,4.234e-27
1840.552795,1.0100000000000001e-29
1840.552985,1.0100000000000001e-29
1840.553058,1.0100000000000001e-29
1840.553115,4.022e-27
1840.553197,3.83e-27
1840.553326,1.0100000000000001e-29
1840.566272,1.184e-36
1840.569873,6.455e-44
1840.572051,1.183e-36
1840.573031,6.446e-44
1840.618894,1.0100000000000001e-29
1840.619022,3.831e-27
1840.619109,4.0229999999999996e-27
1840.619166,1.0100000000000001e-29
1840.619237,1.0100000000000001e-29
1840.619433,1.0100000000000001e-29
1840.61949,4.235e-27
1840.622734,5.6940000000000005e-28
1840.624107,1.358e-30
1840.624929,1.358e-30
1840.626302,5.966e-28
1840.627546,1.358e-30
1840.6285,1.358e-30
1840.629744,6.265e-28
1840.733974,1.347e-69
1840.738778,1.228e-27
1840.739335,1.227e-27
1840.746686,3.38e-30
1840.747487,1.634e-33
1840.748761,1.634e-33
1840.749562,3.3050000000000004e-30
1840.750613,1.634e-33
1840.75177,1.634e-33
1840.752821,3.2330000000000005e-30
1840.761917,8.451e-64
1840.771371,2.583e-47
1840.828523,1.342e-69
1840.861078,1.01e-45
1840.891856,7.168999999999998e-39
1840.907413,1.009e-45
1840.915694,9.157e-28
1840.916967,2.184e-30
1840.917898,2.184e-30
1840.919171,8.698e-28
1840.920562,2.184e-30
1840.921362,2.184e-30
1840.922432,8.424000000000001e-64
1840.922753,8.283e-28
1840.997702,2.534e-29
1840.99773,1.2800000000000002e-32
1840.998373,1.2800000000000002e-32
1840.998586,1.2800000000000002e-32
1840.998614,2.476e-29
1840.999062,2.421e-29
1840.999303,1.2800000000000002e-32
1841.043515,7.156e-39
1841.129777,7.386e-54
1841.230222,1.478e-75
1841.240575,1.469e-75
1841.240642,7.231e-36
1841.25796,6.163e-27
1841.258027,1.625e-29
1841.258198,1.625e-29
1841.258244,1.625e-29
1841.258311,5.838e-27
1841.25838,5.545e-27
1841.258493,1.625e-29
1841.270891,1.653e-75
1841.271023,1.653e-75
1841.303364,7.369e-54
1841.310042,3.239e-30
1841.310498,1.724e-47
1841.311091,1.636e-33
1841.312252,1.636e-33
1841.313301,3.311e-30
1841.314098,1.636e-33
1841.315378,1.636e-33
1841.315513,1.625e-29
1841.315625,5.546e-27
1841.315698,5.839e-27
1841.315766,1.625e-29
1841.31581,1.625e-29
1841.315987,1.625e-29
1841.316054,6.1639999999999996e-27
1841.316175,3.386e-30
1841.318557,1.055e-31
1841.321337,1.055e-31
1841.32348,8.293000000000001e-28
1841.324868,2.187e-30
1841.32567,2.187e-30
1841.327058,8.709e-28
1841.328326,2.187e-30
1841.329262,2.187e-30
1841.33053,9.168e-28
1841.360636,7.219e-36
1841.478867,1.282e-32
1841.47911,2.425e-29
1841.47956,2.4800000000000002e-29
1841.479584,1.282e-32
1841.479802,1.282e-32
1841.480448,1.282e-32
1841.480472,2.538e-29
1841.514306,2.647e-44
1841.522244,2.644e-44
1841.596332,1.322e-27
1841.597629,3.487e-30
1841.598541,3.487e-30
1841.599838,1.253e-27
1841.601243,3.487e-30
1841.602023,3.487e-30
1841.603429,1.19e-27
1841.639035,1.7189999999999998e-47
1841.65379,1.2140000000000001e-58
1841.664725,4.884e-36
1841.688595,5.719e-37
1841.694168,5.716e-37
1841.704104,4.8890000000000005e-36
1841.775956,7.919e-21
1841.776011,8.810000000000001e-21
1841.776065,9.8e-21
1841.77616,9.871e-23
1841.776359,9.871e-23
1841.776509,2.742e-25
1841.777286,7.919e-21
1841.777346,8.810000000000001e-21
1841.777423,9.8e-21
1841.777512,9.872e-23
1841.777569,9.872e-23
1841.777735,2.742e-25
1841.838561,1.211e-58
1841.927124,8.850999999999999e-27
1841.927204,2.594e-29
1841.927355,2.593e-29
1841.92737,2.594e-29
1841.92745,8.358e-27
1841.927506,7.916e-27
1841.927602,2.593e-29
1841.976758,2.594e-29
1841.976852,7.918e-27
1841.976913,8.359e-27
1841.976994,2.594e-29
1841.977007,2.594e-29
1841.977164,2.594e-29
1841.977244,8.852e-27
1841.989002,1.191e-27
1841.990404,3.491e-30
1841.991186,3.491e-30
1841.992588,1.254e-27
1841.99388,3.491e-30
1841.994797,3.491e-30
1841.996089,1.324e-27
1842.036455,3.345e-44
1842.03949,3.34e-44
1842.17064,1.128e-47
1842.198432,6.775e-84
1842.208494,7.49e-84
1842.209459,6.729e-84
1842.20948,7.488e-84
1842.219677,6.728e-37
1842.242466,1.885e-27
1842.243788,5.524e-30
1842.244681,5.524e-30
1842.246002,1.78e-27
1842.247422,5.523e-30
1842.248181,5.523e-30
1842.249601,1.686e-27
1842.297238,7.099e-30
1842.298053,3.587e-33
1842.299318,3.587e-33
1842.300133,6.937e-30
1842.301194,3.587e-33
1842.302343,3.587e-33
1842.303404,6.783e-30
1842.393867,1.317e-36
1842.48494,6.730999999999999e-37
1842.510345,6.944e-78
1842.510856,1.124e-47
1842.56021,1.2550000000000002e-26
1842.560305,4.11e-29
1842.560418,4.11e-29
1842.560437,4.11e-29
1842.560513,1.181e-26
1842.560557,1.115e-26
1842.560632,4.11e-29
1842.562355,5.306e-29
1842.56238,2.8050000000000004e-32
1842.563007,2.8050000000000004e-32
1842.563223,2.8050000000000004e-32
1842.563249,5.181999999999998e-29
1842.563683,5.064e-29
1842.563924,2.8050000000000004e-32
1842.580167,1.315e-36
1842.602604,4.11e-29
1842.602678,1.115e-26
1842.602727,1.181e-26
1842.602801,4.11e-29
1842.602822,4.111e-29
1842.602938,4.111e-29
1842.603034,1.2550000000000002e-26
1842.619338,1.688e-27
1842.620754,5.5290000000000006e-30
1842.621515,5.5290000000000006e-30
1842.622932,1.782e-27
1842.624249,5.53e-30
1842.625146,5.53e-30
1842.626463,1.887e-27
1842.711574,7.881999999999999e-37
1842.717134,7.872e-37
1842.802757,6.919e-75
1842.813097,6.875e-75
1842.845484,7.746e-75
1842.845591,7.742e-75
1842.854132,2.653e-27
1842.855479,8.691e-30
1842.856353,8.691e-30
1842.8577,2.496e-27
