nu,sw
1587.433536,2.7409999999999996e-23
1587.435596,4.7250000000000004e-20
1587.438647,1.9569999999999998e-23
1587.438756,4.8770000000000004e-20
1587.443259,1.586e-23
1587.448429,9.861e-25
1587.448823,3.821e-24
1587.450086,3.7830000000000003e-25
1587.450961,3.995e-26
1587.453096,1.527e-23
1587.453209,1.348e-25
1587.453795,5.432e-25
1587.456756,1.314e-25
1587.458592,5.3290000000000005e-25
1587.464602,9.519e-25
1587.468788,2.0169999999999998e-23
1587.476992,2.902e-24
1587.480147,2.38e-24
1587.486318,9.55e-25
1587.494919,3.513e-25
1587.495851,1.508e-21
1587.499324,1.773e-23
1587.500282,8.187e-24
1587.501076,1.608e-21
1587.504475,2.4139999999999999e-23
1587.507642,2.031e-23
1587.51023,1.5669999999999998e-23
1587.511105,7.971e-24
1587.513658,8.35e-24
1587.51846,4.68e-26
1587.524419,2.464e-24
1587.527457,1.498e-24
1587.531091,3.365e-25
1587.533435,2.956e-23
1587.534306,3.33e-23
1587.534437,9.397e-25
1587.53945,2.7690000000000003e-26
1587.540262,3.597e-24
1587.541359,2.0799999999999997e-23
1587.54312,1.442e-24
1587.551621,1.615e-23
1587.556009,3.208e-23
1587.558585,1.4989999999999998e-23
1587.565253,1.9149999999999998e-23
1587.570343,2.2e-26
1587.572247,1.052e-24
1587.573235,2.2659999999999998e-23
1587.57872,1.875e-23
1587.580757,2.471e-23
1587.583294,7.01e-24
1587.588734,2.154e-26
1587.588808,2.421e-21
1587.59095,2.5530000000000002e-21
1587.596325,1.124e-24
1587.596874,3.503e-24
1587.598179,3.3040000000000003e-25
1587.602786,4.6750000000000005e-25
1587.603336,2.489e-24
1587.605395,6.087e-25
1587.607708,3.897e-23
1587.609418,2.7599999999999995e-23
1587.615452,4.215e-26
1587.615498,2.381e-24
1587.618432,8.423000000000001e-25
1587.622675,1.393e-24
1587.622914,5.0750000000000006e-26
1587.625557,6.765e-24
1587.627496,3.555e-24
1587.637354,7.333e-25
1587.63964,3.37e-25
1587.639995,3.566e-24
1587.645788,3.225e-24
1587.65191,3.6540000000000005e-20
1587.653464,3.788e-20
1587.654776,7.235e-26
1587.654902,7.095e-25
1587.65506,1.042e-25
1587.657107,7.116000000000001e-26
1587.659103,4.2910000000000004e-26
1587.660187,3.113e-23
1587.664361,8.027e-24
1587.670086,6e-25
1587.670443,1.937e-23
1587.673014,9.731e-24
1587.673054,3.6249999999999996e-23
1587.673692,1.151e-24
1587.673776,2.781e-21
1587.676021,2.925e-21
1587.680207,7.913000000000001e-25
1587.683883,2.9790000000000003e-20
1587.684244,9.467e-24
1587.684646,8.544e-25
1587.686623,3.0950000000000004e-20
1587.687582,7.789e-25
1587.688149,3.5209999999999996e-23
1587.689498,1.977e-24
1587.693445,1.082e-24
1587.703034,2.416e-23
1587.708932,1.0260000000000001e-25
1587.709953,6.805e-25
1587.711625,1.188e-24
1587.713447,2.138e-24
1587.714941,6.673e-25
1587.715848,2.784e-23
1587.724561,3.8299999999999997e-23
1587.730712,6.545e-25
1587.737197,2.9749999999999996e-23
1587.737985,1.277e-24
1587.744254,2.345e-23
1587.749579,7.982e-24
1587.753456,4.604e-23
1587.758158,2.2949999999999998e-23
1587.758445,2.104e-23
1587.769817,5.735e-25
1587.778664,1.4369999999999998e-23
1587.778859,2.776e-23
1587.784244,1.999e-25
1587.791846,7.647e-24
1587.792971,1.2410000000000001e-26
1587.798594,4.631e-24
1587.799116,2.319e-23
1587.80229,1.942e-25
1587.803726,4.382e-24
1587.807101,3.278e-23
1587.812049,2.7e-23
1587.819441,1.405e-24
1587.824312,1.363e-23
1587.82439,4.6890000000000005e-25
1587.829666,4.189e-23
1587.830109,1.7010000000000002e-26
1587.832873,2.627e-23
1587.833511,3.711e-23
1587.840767,1.153e-23
1587.841518,1.933e-23
1587.84678,1.3359999999999999e-24
1587.847511,3.616e-24
1587.852424,1.121e-23
1587.860788,1.223e-24
1587.866883,3.067e-23
1587.873592,3.643e-24
1587.874625,3.482e-24
1587.875746,1.445e-24
1587.883793,1.6949999999999998e-22
1587.891162,1.2710000000000002e-26
1587.893413,8.584e-26
1587.895177,3.365e-24
1587.900276,4.248e-23
1587.901772,3.2769999999999996e-23
1587.906842,1.214e-24
1587.909181,4.576e-25
1587.909582,2.567e-24
1587.911943,8.38e-26
1587.91762,2.4739999999999998e-23
1587.918461,3.299e-23
1587.918822,1.179e-24
1587.919033,2.8609999999999996e-23
1587.929157,1.254e-24
1587.933393,2.798e-23
1587.93619,3.945e-23
1587.937774,4.76e-23
1587.942958,5.509e-23
1587.944066,1.944e-25
1587.947102,1.8920000000000002e-25
1587.947538,1.028e-24
1587.950165,5.428e-25
1587.950865,8.719e-21
1587.95511,1.011e-24
1587.958557,6.89e-25
1587.958586,1.671e-24
1587.960928,8.493e-25
1587.962849,2.767e-25
1587.964628,9.374e-26
1587.964945,9.275e-21
1587.965532,1.218e-24
1587.96611,8.326e-25
1587.967086,9.218e-26
1587.97412,1.708e-24
1587.974629,2.604e-24
1587.975538,1.0910000000000001e-25
1587.976129,1.496e-24
1587.979179,1.119e-25
1587.981048,2.691e-25
1587.98703,1.227e-25
1587.98734,1.1590000000000002e-25
1588.003541,1.361e-23
1588.004198,1.873e-23
1588.004215,3.429e-24
1588.004491,3.584e-24
1588.005007,8.07e-25
1588.008014,1.631e-24
1588.0089,4.922e-25
1588.012922,3.411e-24
1588.015647,1.322e-23
1588.017183,1.631e-24
1588.022318,1.8839999999999998e-22
1588.032446,1.8999999999999998e-24
1588.043188,3.522e-24
1588.045744,5.495e-25
1588.046498,1.93e-23
1588.050724,2.31e-24
1588.053481,5.57e-24
1588.055201,5.2499999999999995e-24
1588.055789,5.295e-24
1588.056216,2.484e-24
1588.056511,4.993e-24
1588.057757,5.107e-25
1588.063821,2.667e-23
1588.070197,2.5350000000000003e-26
1588.070434,3.888e-25
1588.075752,5.3360000000000005e-25
1588.081531,3.402e-24
1588.087127,2.245e-24
1588.088431,2.278e-23
1588.089592,3.478e-23
1588.099515,9.408e-22
1588.10079,1.667e-24
1588.10372,1.2399999999999999e-23
1588.10443,3.4e-23
1588.10485,4.0990000000000003e-25
1588.107824,3.1120000000000002e-21
1588.113364,1.02e-21
1588.116171,1.685e-25
1588.118239,2.59e-26
1588.121596,3.862e-25
1588.129107,3.886e-24
1588.130238,4.69e-26
1588.136008,1.834e-24
1588.141069,2.057e-24
1588.15214,3.403e-21
1588.154094,1.096e-24
1588.157595,2.215e-23
1588.161336,1.6029999999999998e-23
1588.163402,2.37e-24
1588.164321,2.7309999999999996e-23
1588.164889,5.65e-24
1588.16865,3.6370000000000003e-25
1588.173814,4.837e-20
1588.173918,1.555e-23
1588.174788,5.0010000000000004e-20
1588.177226,1.98e-25
1588.181277,7.839000000000001e-25
1588.181705,2.147e-24
1588.184554,2.409e-25
1588.184771,2.343e-20
1588.185712,2.346e-24
1588.187697,2.4480000000000003e-20
1588.192972,3.6070000000000003e-25
1588.193101,1.732e-24
1588.195312,4.3920000000000005e-20
1588.196932,4.5460000000000003e-20
1588.204111,2.077e-23
1588.204673,2.6859999999999997e-23
1588.206198,7.523e-24
1588.206699,1.542e-24
1588.206724,1.056e-24
1588.208517,1.8810000000000003e-26
1588.210254,1.3299999999999999e-24
1588.212107,1.035e-24
1588.217746,2.023e-25
1588.218031,1.308e-24
1588.219978,1.849e-24
1588.223146,1.4099999999999999e-24
1588.226237,1.8420000000000003e-26
1588.227195,2.427e-24
1588.229869,3.766e-24
1588.234316,1.652e-24
1588.235873,4.075e-22
1588.2379,1.358e-24
1588.238042,2.028e-21
1588.240151,5.229e-23
1588.241126,2.152e-21
1588.249201,1.5409999999999998e-23
1588.255069,1.738e-24
1588.255933,4.2129999999999996e-23
1588.258981,2.055e-24
1588.262366,4.904e-23
1588.266107,8.242e-24
1588.270347,1.21e-25
1588.271272,4.117e-23
1588.272215,2.28e-25
1588.272917,1.189e-25
1588.278327,4.577e-22
1588.282348,1.57e-20
1588.283868,1.5810000000000001e-25
1588.28645,1.624e-25
1588.286522,2.3410000000000001e-26
1588.286903,2.415e-24
1588.288423,1.652e-20
1588.29295,7.343e-24
1588.293902,1.477e-23
1588.305286,3.735e-24
1588.305678,6.649e-24
1588.306805,9.123e-24
1588.310814,2.382e-24
1588.314155,1.881e-23
1588.315477,6.751e-25
1588.317692,4.63e-23
1588.322142,2.282e-24
1588.32324,1.016e-25
1588.325023,2.438e-24
1588.327241,1.8239999999999998e-23
1588.328133,1.002e-25
1588.332144,6.539e-25
1588.332775,5.306e-24
1588.334208,2.0399999999999997e-24
1588.334912,5.29e-26
1588.336449,5.018e-24
1588.345428,6.424e-24
1588.345694,4.136e-23
1588.363892,3.948e-23
1588.36473,2.736e-23
1588.377561,2.296e-24
1588.382766,4.209e-23
1588.38789,1.174e-23
1588.39272,2.764e-25
1588.395391,2.686e-25
1588.396854,2.389e-23
1588.398868,6.552e-25
1588.403684,3.458e-23
1588.409626,2.81e-26
1588.416436,5.41e-24
1588.416622,3.27e-24
1588.417457,1.493e-21
1588.418058,5.086e-23
1588.421286,8.622e-25
1588.423667,1.598e-21
1588.424344,2.003e-24
1588.433539,5.1180000000000004e-20
1588.433923,4.9669999999999996e-23
1588.43409,5.713e-26
1588.436107,4.7459999999999996e-23
1588.436786,5.287000000000001e-20
1588.439532,3.933e-23
1588.44247,8.777e-24
1588.443098,2.238e-24
1588.446153,3.881e-23
1588.447343,1.309e-24
1588.452931,1.282e-24
1588.457595,3.611e-23
1588.459372,3.401e-26
1588.461998,2.2009999999999998e-23
1588.46836,1.714e-24
1588.471162,3.1210000000000003e-25
1588.475618,2.132e-23
1588.476349,1.686e-24
1588.480169,2.469e-21
1588.481941,2.611e-21
1588.482094,2.773e-25
1588.48415,7.78e-24
1588.491458,2.558e-24
1588.495213,3.9669999999999996e-24
1588.500444,1.512e-24
1588.502396,3.263e-23
1588.515431,9.684e-25
1588.515731,1.8109999999999998e-23
1588.519663,3.068e-25
1588.523252,3.999e-24
1588.523521,7.467e-24
1588.52672,3.3790000000000003e-26
1588.531044,1.449e-23
1588.533008,2.801e-24
1588.534249,2.834e-23
1588.534645,2.91e-24
1588.537134,7.515e-26
1588.544742,5.333e-23
1588.546836,2.441e-24
1588.55494,7.341e-26
1588.559107,2.774e-21
1588.561754,2.925e-21
1588.562355,5.746e-25
1588.569762,1.556e-25
1588.572461,1.529e-25
1588.572698,1.378e-23
1588.57597,6.118e-23
1588.578747,5.986e-23
1588.580969,3.661e-24
1588.583089,2.688e-23
1588.583452,9.825e-25
1588.58587,1.5160000000000002e-26
1588.592387,5.971e-23
1588.593954,2.26e-25
1588.595613,2.3240000000000003e-25
1588.601012,2.841e-24
1588.602888,4.266e-23
1588.604247,4.536e-24
1588.604505,1.193e-24
1588.604866,2.5679999999999998e-23
1588.607361,4.885e-23
1588.607981,4.305e-24
1588.618692,2.0720000000000002e-26
1588.619055,2.484e-23
1588.621037,2.4830000000000003e-25
1588.622259,1.147e-24
1588.636149,2.203e-23
1588.637535,3.9450000000000004e-20
1588.637656,5.751e-23
1588.637677,4.0720000000000003e-26
1588.638444,2.417e-25
1588.639186,4.0940000000000006e-20
1588.640873,2.7970000000000003e-25
1588.645206,2.643e-24
1588.646253,4.5669999999999995e-23
1588.649485,1.365e-25
1588.650087,4.089e-23
1588.6545,1.346e-25
1588.654827,3.1780000000000004e-20
1588.654999,4.8559999999999995e-23
1588.656308,2.711e-25
1588.657093,1.115e-24
1588.657694,3.3080000000000005e-20
1588.65817,1.151e-24
1588.661715,4.197e-24
1588.665067,1.3210000000000002e-26
1588.665422,2.989e-23
1588.669941,3.8879999999999996e-23
1588.672647,4.581e-25
1588.680152,6.347e-25
1588.681927,5.335e-20
1588.682788,1.616e-24
1588.683294,5.517e-20
1588.687128,2.568e-26
1588.687893,2.5280000000000002e-26
1588.688587,1.582e-24
1588.689124,4.0279999999999996e-24
1588.693391,2.8089999999999996e-23
1588.693732,4.5709999999999997e-23
1588.703372,1.0099999999999999e-24
1588.705414,4.3660000000000005e-25
1588.70618,3.147e-24
1588.721858,2.201e-24
1588.72505,1.016e-24
1588.728378,2.174e-23
1588.729669,7.335e-23
1588.730066,2.164e-24
1588.7308,3.47e-24
1588.737339,2.676e-24
1588.738197,2.84e-24
1588.738564,3.311e-24
1588.742349,4.922e-26
1588.742757,2.9879999999999996e-23
1588.746669,7.154e-23
1588.752314,1.5229999999999998e-22
1588.755576,2.408e-23
1588.756281,3.3169999999999996e-24
1588.756467,4.462e-25
1588.757556,2.8869999999999996e-23
1588.76025,2.113e-24
1588.766381,1.354e-26
1588.773285,3.9589999999999996e-24
1588.777539,2.684e-23
1588.7801,2.4890000000000002e-26
1588.783489,2.5899999999999996e-23
1588.787442,7.038999999999999e-23
1588.787534,1.068e-25
1588.788823,4.6810000000000005e-25
1588.788985,4.927e-23
1588.792594,3.208e-24
1588.79286,3.519e-24
1588.794077,1.2029999999999999e-24
1588.794897,2.055e-24
1588.802639,1.62e-26
1588.80306,3.877e-25
1588.805501,3.7610000000000004e-25
1588.807196,3.477e-24
1588.810698,3.234e-23
1588.810939,2.558e-24
1588.819825,2.9970000000000002e-25
1588.825328,1.279e-24
1588.825603,3.024e-24
1588.834299,2.863e-23
1588.840559,5.968e-26
1588.841946,1.6e-26
1588.847879,4.885e-25
1588.853538,2.4849999999999998e-23
1588.853903,1.654e-26
1588.85757,3.1460000000000003e-25
1588.858286,2.4199999999999998e-24
1588.859027,1.568e-26
1588.864651,1.993e-25
1588.865508,8.076e-25
1588.86747,1.9580000000000002e-25
1588.868233,2.7899999999999998e-24
1588.868914,1.1799999999999999e-25
1588.87334,8.457e-21
1588.874409,2.107e-23
1588.875673,3.467e-23
1588.879157,8.765e-23
1588.890746,9.039e-21
1588.891124,3.345e-23
1588.895565,5.063e-25
1588.896771,8.542e-23
1588.898451,1.297e-25
1588.898949,1.7000000000000002e-22
1588.901652,3.186e-25
1588.902503,3.2810000000000004e-25
1588.904165,3.834e-24
1588.905489,4.2420000000000004e-26
1588.907227,3.1819999999999998e-24
1588.91306,1.988e-24
1588.913207,1.319e-24
1588.914224,3.783e-24
1588.919077,1.945e-24
1588.923641,2.302e-23
1588.927135,1.272e-24
1588.932098,7.264000000000001e-26
1588.937282,3.061e-25
1588.937398,2.99e-26
1588.944465,6.599000000000001e-25
1588.965119,2.1669999999999999e-23
1588.970753,2.815e-24
1588.970811,1.827e-25
1588.975951,1.8010000000000002e-25
1588.97764,1.036e-23
1588.978805,3.38e-26
1588.979187,2.767e-24
1588.980132,3.327e-26
1588.982713,3.299e-24
1588.982917,1.5019999999999998e-23
1588.984175,6.042000000000001e-26
1588.986531,6.758e-25
1588.988078,6.183e-25
1588.995138,4.393e-23
1588.996971,5.2039999999999995e-23
1588.997329,4.2189999999999996e-24
1588.999883,1.6809999999999998e-23
1589.002089,3.945e-24
1589.003613,4.0119999999999997e-23
1589.003645,2.5300000000000003e-21
1589.003932,5.9940000000000005e-25
1589.004555,2.256e-25
1589.006219,8.845e-22
1589.008605,3.6699999999999995e-24
1589.012501,2.265e-24
1589.016714,8.88e-26
1589.017424,3.276e-25
1589.019766,3.866e-23
1589.023084,2.174e-24
1589.023213,6.263e-24
1589.023557,9.67e-22
1589.02442,1.4419999999999998e-23
1589.024436,1.0439999999999999e-22
1589.032493,1.153e-25
1589.035118,1.86e-25
1589.035584,2.3389999999999998e-24
1589.038722,4.386e-24
1589.040837,2.775e-21
1589.042026,2.934e-21
1589.042698,1.017e-22
1589.043355,6.439e-23
1589.051551,3.355e-24
1589.057774,2.367e-24
1589.0607,6.058e-24
1589.060976,2.798e-21
1589.064457,1.9580000000000002e-25
1589.077864,6.708e-23
1589.086935,4.638e-24
1589.088753,1.3019999999999999e-23
1589.090687,3.596e-26
1589.092378,4.017e-24
1589.094103,1.0910000000000001e-25
1589.095343,9.669e-24
1589.098793,2.445e-24
1589.103247,5.764999999999999e-23
1589.112935,3.319e-24
1589.118241,3.281e-22
1589.126576,4.631e-23
1589.132164,2.139e-26
1589.135214,5.777e-23
1589.135493,1.439e-25
1589.138164,2.436e-24
1589.142288,2.4440000000000003e-20
1589.143487,4.456e-23
1589.144405,2.383e-24
1589.145753,2.5590000000000002e-20
1589.149007,1.157e-24
1589.149669,5.904e-26
1589.151713,4.4499999999999995e-23
1589.153571,2.544e-25
1589.156524,2.4980000000000003e-25
1589.163892,1.349e-25
1589.164835,4.589e-23
1589.165074,2.384e-24
1589.165507,1.239e-22
1589.165579,3.156e-24
1589.166224,2.033e-21
1589.169732,2.166e-21
1589.173352,5.094e-24
1589.175737,6.548e-26
1589.175843,3.7539999999999997e-22
1589.178458,5.368e-25
1589.178721,4.769e-20
1589.180283,4.9430000000000006e-20
1589.180801,5.197e-25
1589.184455,1.206e-22
1589.18563,3.671e-24
1589.188173,9.912e-24
1589.191861,3.1279999999999997e-23
1589.19286,6.399000000000001e-26
1589.196059,4.079e-23
1589.200685,7.012e-25
1589.201702,4.1739999999999996e-23
1589.203319,4.43e-25
1589.203454,4.572e-25
1589.207329,2.824e-24
1589.213528,7.521e-24
1589.215046,3.588e-24
1589.215754,3.705e-25
1589.218499,9.311e-24
1589.220689,2.4399999999999997e-24
1589.222532,1.5930000000000002e-20
1589.223659,2.3130000000000003e-26
1589.223715,3.525e-24
1589.225618,1.679e-25
1589.229922,1.681e-20
1589.232834,1.796e-25
1589.234324,2.288e-24
1589.238764,1.549e-24
1589.240078,4.3280000000000006e-26
1589.240913,4.246e-24
1589.244057,6.353000000000001e-26
1589.244559,5.333e-23
1589.248584,4.033e-23
1589.249718,4.4219999999999996e-24
1589.250355,7.23e-24
1589.254206,4.207e-24
1589.257069,5.598e-24
1589.259683,7.411e-24
1589.262293,5.1229999999999996e-23
1589.273862,2.217e-25
1589.278058,1.445e-23
1589.278705,2.108e-25
1589.282406,3.371e-26
1589.284057,2.856e-23
1589.285746,3.676e-23
1589.287221,2.436e-25
1589.289567,2.255e-24
1589.290529,2.1590000000000003e-25
1589.292492,2.401e-25
1589.302369,1.466e-22
1589.302918,1.603e-24
1589.303655,3.337e-26
1589.305343,4.766e-25
1589.307966,1.001e-25
1589.309832,1.0759999999999999e-23
1589.310387,1.043e-24
1589.311205,4.507e-25
1589.314054,8.118e-23
1589.316317,1.3769999999999998e-23
1589.322045,1.425e-22
1589.322417,2.6720000000000002e-25
1589.32435,2.241e-25
1589.328542,2.717e-23
1589.329108,5.94e-23
1589.329432,6.309e-23
1589.333709,1.46e-21
1589.333854,3.2769999999999996e-23
1589.334584,1.3450000000000002e-26
1589.33655,7.238e-24
1589.338819,6.164e-24
1589.341186,1.572e-21
1589.343364,1.154e-24
1589.343806,1.015e-24
1589.346109,1.099e-25
1589.348551,1.378e-24
1589.348785,7.233000000000001e-25
1589.351621,4.4320000000000004e-26
1589.35258,4.361e-26
1589.353027,1.11e-24
1589.354841,3.203e-23
1589.354937,3.721e-26
1589.355153,3.677e-24
1589.355288,5.3250000000000004e-20
1589.355805,3.427e-25
1589.357114,4.269e-25
1589.357325,5.513e-20
1589.357561,6.128e-23
1589.358099,2.976e-24
1589.364573,2.909e-24
1589.367288,2.737e-23
1589.368071,5.573e-23
1589.374176,4.7139999999999997e-23
1589.376192,5.876e-23
1589.377615,4.457e-25
1589.378829,5.0070000000000005e-25
1589.379008,1.057e-23
1589.379085,7.981e-25
1589.38186,5.475999999999999e-23
1589.385702,5.216000000000001e-26
1589.386157,5.9e-25
1589.393189,1.114e-24
1589.39459,3.86e-25
1589.395526,1.35e-25
1589.404179,1.02e-25
1589.404431,1.0860000000000001e-25
1589.405334,2.395e-25
1589.407629,3.732e-25
1589.409843,2.7980000000000003e-25
1589.411154,1.107e-24
1589.411782,5.717e-20
1589.41484,5.913e-20
1589.419741,6.820999999999999e-24
1589.435025,1.7289999999999999e-22
1589.437695,3.234e-25
1589.438014,1.6490000000000002e-25
1589.440779,3.175e-25
1589.442999,4.639e-24
1589.444611,3.338e-24
1589.448381,5.327e-23
1589.450858,9.352000000000001e-25
1589.451892,3.1919999999999998e-24
1589.454743,4.555e-24
1589.45513,1.3310000000000001e-25
1589.455475,1.6789999999999998e-22
1589.456791,7.818999999999999e-23
1589.459544,2.505e-21
1589.461933,2.658e-21
1589.463655,4.474e-24
1589.464307,3.104e-24
1589.465402,1.922e-24
1589.465578,7.026e-23
1589.466508,4.634e-23
1589.470618,1.3550000000000002e-26
1589.475218,4.547e-24
1589.476956,1.3340000000000001e-25
1589.479501,2.0199999999999997e-23
1589.48106,1.123e-24
1589.482159,2.013e-25
1589.48519,6.725e-23
1589.485707,9.887e-25
1589.487091,1.329e-26
1589.489085,3.496e-25
1589.492446,6.468e-23
1589.494626,2.711e-24
1589.495253,6.288000000000001e-25
1589.495453,5.3799999999999995e-24
1589.495811,6.081e-25
1589.497324,5.103e-24
1589.498431,1.871e-24
1589.49879,3.005e-24
1589.498897,1.622e-25
1589.501778,7.623e-24
1589.512654,4.15e-24
1589.51278,4.648e-24
1589.518362,5.952e-23
1589.519908,5.024e-23
1589.521285,2.448e-25
1589.522765,7.2770000000000005e-25
1589.524175,7.091e-25
1589.527223,4.354e-24
1589.527714,6.295e-26
1589.527936,7.73e-25
1589.535949,1.3960000000000002e-26
1589.539911,4.386e-24
1589.542291,5.108e-24
1589.542323,2.926e-21
1589.542759,4.846e-24
1589.544082,4.755e-25
1589.544387,1.9760000000000001e-25
1589.544474,3.0940000000000002e-21
1589.545191,1.794e-23
1589.560542,2.9750000000000003e-25
1589.561506,2.5949999999999998e-24
1589.561804,4.3730000000000005e-25
1589.563474,2.0319999999999998e-22
1589.56799,1.527e-23
1589.568605,8.041e-23
1589.57287,3.622e-24
1589.577774,9.751e-26
1589.579584,3.538e-24
1589.581217,3.283e-24
1589.584748,1.9729999999999998e-22
1589.584876,2.397e-25
1589.586544,4.185e-25
1589.588664,8.712e-24
1589.588802,4.922e-25
1589.589299,7.68e-23
1589.595991,3.6040000000000004e-25
1589.597633,1.227e-24
1589.598722,3.236e-25
1589.598921,2.5e-23
1589.599318,3.015e-23
1589.600461,3.178e-24
1589.600504,1.022e-26
1589.604126,3.188e-25
1589.610806,1.185e-24
1589.614447,2.341e-23
1589.614771,2.655e-23
1589.61768,4.2330000000000005e-20
1589.618841,1.352e-22
1589.619443,4.4e-20
1589.62086,3.37e-20
1589.623903,3.513e-20
1589.62555,2.903e-25
1589.627679,5.481e-25
1589.630606,4.36e-25
1589.633237,1.797e-23
1589.634953,2.293e-25
1589.64058,1.432e-26
1589.644948,5.788000000000001e-26
1589.646351,5.694000000000001e-26
1589.654432,3.374e-23
1589.655112,1.0430000000000001e-26
1589.655153,5.631000000000001e-25
1589.662149,5.263e-25
1589.662447,3.506e-25
1589.66302,4.159e-23
1589.666293,7.611000000000001e-26
1589.666637,9.187999999999999e-23
1589.670255,5.465e-25
1589.672666,3.815e-26
1589.675981,2.399e-25
1589.678442,1.0369999999999999e-23
1589.678567,3.2579999999999997e-23
1589.680257,2.4169999999999998e-23
1589.68138,1.4090000000000001e-25
1589.68328,2.889e-24
1589.684134,2.359e-23
1589.684759,7.977e-25
1589.686325,6.886000000000001e-25
1589.687716,2.382e-22
1589.688529,8.754999999999999e-23
1589.689236,1.056e-23
1589.689845,5.761e-24
1589.692263,6.346e-25
1589.694484,2.1129999999999998e-23
1589.696239,3.6459999999999996e-24
1589.698557,4.226e-25
1589.69901,5.6569999999999996e-24
1589.704462,7.538000000000001e-25
1589.708768,2.14e-24
1589.70987,2.31e-22
1589.7114,1.452e-23
1589.716083,4.0970000000000003e-25
1589.718673,2.058e-24
1589.71931,4.021e-25
1589.719731,7.638e-25
1589.721054,2.2779999999999998e-24
1589.72148,2.2269999999999998e-23
1589.731347,5.953000000000001e-25
1589.731635,5.081e-25
1589.735908,5.861e-24
1589.737276,8.678000000000001e-25
1589.74541,9.186e-25
1589.746366,2.2699999999999997e-23
1589.750085,1.396e-23
1589.751596,3.097e-23
1589.752488,5.067e-24
1589.7553,7.339999999999999e-24
1589.756059,4.819e-24
1589.759056,2.351e-24
1589.759665,1.0479999999999999e-22
1589.760703,5.635000000000001e-25
1589.763327,6.098e-25
1589.768669,1.104e-24
1589.771346,5.675e-24
1589.774538,1.5169999999999999e-22
1589.775483,8.549e-25
1589.776451,8.2460000000000005e-25
1589.779963,1.098e-24
1589.782128,1.426e-23
1589.782341,1.734e-23
1589.782479,4.393e-24
1589.782894,9.964e-23
1589.78477,2.14e-26
1589.784946,3.5399999999999995e-24
1589.789442,4.289e-24
1589.789927,1.325e-24
1589.790474,8.056e-21
1589.791035,1.4180000000000001e-25
1589.792414,7.303e-25
1589.801654,9.221000000000001e-26
1589.806475,5.346e-24
1589.80775,2.784e-22
1589.808873,1.5909999999999999e-24
1589.809213,5.678e-26
1589.809898,5.452e-24
1589.812105,8.657e-21
1589.812326,2.081e-25
1589.813683,1.3969999999999999e-24
1589.819751,8.732000000000001e-25
1589.825691,5.552e-26
1589.825695,1.9099999999999997e-24
1589.830746,2.943e-25
1589.830846,2.696e-22
1589.835711,9.923e-25
1589.837038,2.945e-24
1589.837169,3.979e-24
1589.837557,1.789e-24
1589.838048,9.558e-25
1589.838964,7.471e-23
1589.840255,2.295e-24
1589.841956,1.691e-25
1589.844704,1.042e-24
1589.84768,1.195e-22
1589.849574,7.971e-25
1589.850469,2.309e-24
1589.850975,3.012e-24
1589.851203,2.1600000000000002e-26
1589.852637,2.761e-24
1589.862601,3.4329999999999996e-23
1589.862801,3.329e-24
1589.864865,2.321e-24
1589.867685,1.243e-24
1589.870811,4.025e-24
1589.87241,1.133e-22
1589.876714,4.883e-24
1589.879503,1.001e-23
1589.880641,5.952e-24
1589.882788,7.295e-24
1589.883072,1.3949999999999998e-23
1589.8833,1.117e-23
1589.883494,8.998e-24
1589.884162,1.75e-23
1589.88431,8.257e-23
1589.887159,6.754e-23
1589.888376,1.4799999999999999e-24
1589.88874,2.198e-23
1589.890318,3.0610000000000004e-26
1589.891486,1.826e-21
1589.901087,2.747e-23
1589.905317,4.282e-25
1589.906075,2.283e-24
1589.906822,8.132999999999999e-22
1589.906948,1.761e-24
1589.91086,4.218e-25
1589.91474,4.625e-23
1589.920357,7.26e-24
1589.920441,2.262e-24
1589.92049,1.043e-24
1589.921318,1.9690000000000002e-25
1589.923242,2.095e-24
1589.923575,3.244e-22
1589.923856,3.16e-26
1589.924394,1.264e-25
1589.927037,7.236e-23
1589.928922,8.977999999999998e-22
1589.929784,7.127e-24
1589.930666,1.3609999999999999e-22
1589.934054,1.12e-25
1589.934399,1.6549999999999998e-23
1589.937293,1.919e-25
1589.937308,2.491e-24
1589.937726,7.216e-24
1589.942256,1.051e-24
1589.943722,2.465e-25
1589.947684,3.1379999999999997e-22
1589.949055,2.965e-24
1589.949487,1.4369999999999998e-23
1589.951059,1.344e-23
1589.951609,1.922e-25
1589.955972,5.079e-24
1589.9571,1.2859999999999998e-22
1589.958472,3.532e-24
1589.959259,4.3529999999999996e-23
1589.959492,5.1429999999999997e-23
1589.961481,1.0889999999999999e-23
1589.962423,1.363e-23
1589.962593,6.513e-26
1589.962892,1.035e-24
1589.96549,4.214e-24
1589.966519,1.1670000000000001e-25
1589.967242,2.0500000000000003e-21
1589.968046,8.887e-24
1589.969051,3.22e-26
1589.970057,5.043e-24
1589.971475,7.313e-24
1589.972088,6.057e-24
1589.972305,6.946e-24
1589.984922,4.625e-23
1589.986927,5.309e-24
1589.987693,2.5120000000000002e-25
1589.989494,5.17e-25
1589.989887,2.346e-22
1589.991514,3.0260000000000005e-26
1589.992103,9.653e-24
1589.992874,5.072e-25
1589.993532,9.431e-25
1589.994149,5.181e-24
1589.996191,7.532e-26
1589.997337,7.407000000000001e-26
1590.008605,1.55e-22
