wavenumber,mixed_spectrum
1456.0,2.0615418123989115e-25
1457.0,4.4471709048468255e-25
1458.0,1.1311015667380662e-24
1459.0,2.75472764792761e-25
1460.0,1.1168060946414668e-24
1461.0,2.355414278421781e-25
1462.0,6.933938311440669e-25
1463.0,1.1226039009868205e-25
1464.0,1.0825726055688056e-25
1465.0,8.943968244875779e-26
1466.0,2.0622665023436937e-25
1467.0,8.662285635609883e-26
1468.0,1.0850824134113616e-24
1469.0,1.0636842195918276e-24
1470.0,1.7960744124323294e-25
1471.0,5.875546159809662e-26
1472.0,3.022077163616555e-25
1473.0,1.5617494119101376e-25
1474.0,6.551674317448045e-25
1475.0,2.9473383646864747e-25
1476.0,1.4682173389377816e-25
1477.0,3.8256717297918833e-25
1478.0,1.462943507833989e-25
1479.0,8.833052342883301e-25
1480.0,1.2951976551724323e-24
1481.0,9.369710543322918e-25
1482.0,5.5173108361948e-25
1483.0,9.397422685963578e-25
1484.0,2.192114209488973e-25
1485.0,9.550555094228329e-26
1486.0,3.933235173729558e-25
1487.0,1.6051680636555334e-25
1488.0,7.868089056774183e-25
1489.0,1.550018196228898e-24
1490.0,6.113726473286257e-25
1491.0,1.767492292582072e-25
1492.0,1.6242004373497862e-25
1493.0,2.6817139857041375e-25
1494.0,9.827357026669078e-26
1495.0,1.4825724930061282e-25
1496.0,1.3131912200703359e-24
1497.0,1.0308050696996732e-25
1498.0,2.2400793414391947e-25
1499.0,5.403562626759921e-25
1500.0,9.37917225440882e-25
1501.0,1.173074390945784e-25
1502.0,6.598123816922522e-26
1503.0,3.4865940685479033e-25
1504.0,1.6660368015161678e-26
1505.0,2.1547605169152664e-25
1506.0,4.435956915231701e-25
1507.0,1.446104038460838e-25
1508.0,1.1894001760566556e-25
1509.0,6.722636492844417e-25
1510.0,5.32713503218919e-26
1511.0,3.898544897308303e-25
1512.0,7.578957021661749e-25
1513.0,5.130246587028578e-25
1514.0,5.200941489252708e-25
1515.0,2.696351941178857e-25
1516.0,1.440344460734907e-26
1517.0,5.612109187917153e-25
1518.0,2.8784648534671445e-26
1519.0,1.137053874818779e-24
1520.0,2.0400150901460412e-26
1521.0,8.038582786874692e-26
1522.0,3.481194502819393e-26
1523.0,2.5695902231855272e-26
1524.0,9.483174418543385e-26
1525.0,1.2261865720963878e-25
1526.0,1.0758678468517116e-25
1527.0,1.6448367359298877e-26
1528.0,1.3248662061911938e-25
1529.0,3.08584067084228e-25
1530.0,1.122036684383698e-25
1531.0,6.842299362621796e-26
1532.0,5.3929478431929695e-25
1533.0,1.357389509770528e-24
1534.0,2.616838374918736e-26
1535.0,1.1239179193289194e-24
1536.0,6.24270946617494e-25
1537.0,5.572938388023441e-25
1538.0,3.106485384272951e-26
1539.0,1.644525974908137e-25
1540.0,1.2046892619724556e-24
1541.0,1.7286428140515399e-25
1542.0,3.6625251046910234e-25
1543.0,3.526752743937877e-25
1544.0,4.581886960368603e-25
1545.0,4.0665910361732536e-25
1546.0,7.395503420111475e-25
1547.0,2.171245728966894e-23
1548.0,8.553754251687603e-26
1549.0,6.656693788013323e-24
1550.0,3.210080946899423e-26
1551.0,7.021620389927834e-25
1552.0,4.764592945187395e-23
1553.0,7.720277237757794e-24
1554.0,5.710890712765901e-24
1555.0,2.206685104458399e-26
1556.0,3.6541784197160794e-23
1557.0,1.467750385754307e-22
1558.0,8.551997547694464e-26
1559.0,5.213757291330076e-26
1560.0,1.0010075380511494e-22
1561.0,4.903339163742904e-24
1562.0,2.8189762880823975e-22
1563.0,1.1937230247276195e-25
1564.0,7.653767253528938e-26
1565.0,1.459873842230534e-24
1566.0,2.670729316374288e-26
1567.0,5.840325393234456e-25
1568.0,4.851651093818181e-25
1569.0,1.7794096357938643e-22
1570.0,1.3126061571194199e-25
1571.0,3.302748961026946e-25
1572.0,8.46917895424569e-25
1573.0,1.2618088857179115e-24
1574.0,2.2425190088569538e-26
1575.0,1.188065604320769e-21
1576.0,3.164800632006366e-24
1577.0,5.303594017933e-25
1578.0,6.739014301567761e-26
1579.0,6.70089383692988e-21
1580.0,1.4042705523391605e-22
1581.0,8.269997456960314e-23
1582.0,3.2438818736794288e-24
1583.0,5.033428325914839e-26
1584.0,5.695471572100396e-26
1585.0,4.729760288689042e-25
1586.0,1.2330824209602836e-22
1587.0,1.0708400045781099e-23
1588.0,4.266896199706759e-24
1589.0,6.453553242241031e-24
1590.0,1.4685247183058525e-23
1591.0,1.3614624670912776e-26
1592.0,1.4086633026183682e-25
1593.0,8.101704421308431e-24
1594.0,3.569324396865836e-24
1595.0,7.37649656892949e-22
1596.0,5.045379730204544e-23
1597.0,1.5352544128736743e-22
1598.0,1.0714765441867827e-25
1599.0,3.565499186275377e-24
1600.0,7.032677938059088e-24
1601.0,1.5978521632970842e-23
1602.0,1.74704057862216e-22
1603.0,1.415298598052694e-23
1604.0,1.2900134009523806e-23
1605.0,6.967697303556515e-22
1606.0,3.245169649847817e-21
1607.0,6.901716678356279e-22
1608.0,8.300513341595224e-23
1609.0,6.67119415968776e-26
1610.0,1.172050419928365e-22
1611.0,8.322187801516398e-25
1612.0,1.852914006490662e-24
1613.0,6.106694918775583e-24
1614.0,9.095521216369972e-24
1615.0,2.2915617485410514e-24
1616.0,1.055814291043125e-24
1617.0,5.246061050390724e-24
1618.0,8.651674034335021e-25
1619.0,4.45876659267168e-22
1620.0,2.7882359357589433e-25
1621.0,1.4941615124042108e-22
1622.0,7.316603589919662e-22
1623.0,6.337026136349485e-26
1624.0,2.630249096015545e-21
1625.0,1.1786101110718308e-24
1626.0,6.708660806149372e-25
1627.0,4.670195855564853e-23
1628.0,4.102779436761356e-20
1629.0,3.1904112668630386e-24
1630.0,8.095334754580672e-26
1631.0,4.50565481610132e-25
1632.0,2.0921392249951924e-23
1633.0,8.191185183564698e-23
1634.0,1.9533053274961885e-24
1635.0,1.6679206005109342e-24
1636.0,4.939693976899371e-24
1637.0,3.0794677387251825e-23
1638.0,2.371334603415835e-23
1639.0,1.498769989117483e-23
1640.0,1.1700799191377692e-25
1641.0,1.189693838254878e-22
1642.0,8.258087118591909e-26
1643.0,5.509761358806214e-24
1644.0,1.7711237133014728e-23
1645.0,8.085469682548296e-21
1646.0,4.0904645790926273e-22
1647.0,1.9468868795868796e-24
1648.0,1.0586509802217288e-24
1649.0,3.789600503196398e-25
1650.0,1.4433056364824372e-25
1651.0,9.043614663095418e-25
1652.0,1.772133655950709e-23
1653.0,1.004160695203605e-24
1654.0,2.8473975167000043e-24
1655.0,1.2652362615488559e-24
1656.0,2.187998951480582e-25
1657.0,4.557058726790029e-25
1658.0,3.7282131741953987e-25
1659.0,9.437802310914093e-24
1660.0,3.549693602447918e-23
1661.0,3.4122458175265603e-25
1662.0,1.4366703040408638e-25
1663.0,2.4457870733009113e-25
1664.0,5.895375489437958e-25
1665.0,3.6069902718387067e-25
1666.0,9.043600343528353e-25
1667.0,5.953767338608769e-26
1668.0,1.1361628379722145e-25
1669.0,1.1287656111217565e-24
1670.0,3.8243170545143317e-25
1671.0,1.323098578374156e-24
1672.0,1.1641404085315146e-24
1673.0,1.7961779953764102e-25
1674.0,1.7407594391709467e-25
1675.0,1.4979494327782774e-26
1676.0,5.975706428469291e-26
1677.0,1.4741796625012626e-24
1678.0,5.832216076861242e-24
1679.0,2.256785004050088e-25
1680.0,8.806042588950383e-25
1681.0,1.688087275269479e-25
1682.0,2.225547049290679e-25
1683.0,4.550680779658427e-25
1684.0,2.528661923539632e-25
1685.0,4.46346953240838e-25
1686.0,2.5380894063223525e-24
1687.0,2.7058524459791284e-25
1688.0,6.87542226903223e-25
1689.0,2.2792095176567463e-25
1690.0,1.6345722198522877e-25
1691.0,1.015746529977406e-25
1692.0,7.865967154270217e-25
1693.0,5.826200369695713e-26
1694.0,3.181195903910344e-25
1695.0,1.0859625837654507e-25
1696.0,6.845089763185057e-25
1697.0,1.6688864835154773e-24
1698.0,5.108376099491591e-26
1699.0,8.546347529278012e-25
1700.0,4.746690939065998e-25
1701.0,1.834361231796041e-25
1702.0,4.633029754712408e-25
1703.0,2.4831515107526657e-25
1704.0,2.694231368902322e-25
1705.0,3.336842240949183e-25
1706.0,1.0548544472458195e-24
1707.0,4.365827104345408e-25
1708.0,2.8595036840700356e-25
1709.0,9.486374123848712e-26
1710.0,5.32385482898421e-25
1711.0,2.5950434660060034e-25
1712.0,9.58352689175136e-26
1713.0,1.2527023781807044e-25
1714.0,1.4650190331744126e-25
1715.0,2.38880955762533e-25
1716.0,2.873467679077017e-25
1717.0,3.037552799844827e-25
1718.0,4.778190337759206e-25
1719.0,2.565953489497271e-25
1720.0,5.667899497176331e-25
1721.0,2.1288074316975267e-25
1722.0,8.265435188507645e-26
1723.0,3.478125600015152e-25
1724.0,6.310795021613077e-25
1725.0,4.7266163252393465e-25
1726.0,6.630611739642563e-25
1727.0,9.458613274650608e-26
1728.0,6.0301731208404115e-25
1729.0,1.9443608628858823e-25
1730.0,1.4356523696930206e-25
1731.0,9.356169279415801e-26
1732.0,2.5437959613581796e-25
1733.0,2.393335984383502e-25
1734.0,1.0055752196108639e-25
1735.0,5.206439408994666e-25
1736.0,2.0884817407477145e-25
1737.0,1.8540052874870732e-25
1738.0,2.2647908701002186e-25
1739.0,1.788317837107659e-25
1740.0,8.024915850031621e-26
1741.0,1.2237263384744735e-25
1742.0,2.156779084540243e-25
1743.0,6.380297580727658e-26
1744.0,1.7583106118655116e-25
1745.0,8.345000810054003e-26
1746.0,9.368325726688653e-26
1747.0,4.0535192010394675e-25
1748.0,4.739639422799883e-26
1749.0,4.141471800609402e-26
1750.0,3.122308847738456e-25
1751.0,7.405124679306812e-26
1752.0,2.8249371824900205e-25
1753.0,3.5977782925374244e-25
1754.0,8.486522361757712e-25
1755.0,1.2674988851269697e-25
1756.0,1.1021366985000322e-25
1757.0,7.034856679652338e-26
1758.0,8.123459041719632e-26
1759.0,1.4354257416841004e-25
1760.0,2.1647209041638386e-25
1761.0,1.900413811281223e-25
1762.0,1.4316495306342184e-25
1763.0,7.26149078030521e-26
1764.0,5.801534873902529e-26
1765.0,8.850490806910012e-26
1766.0,7.59731108987513e-26
1767.0,7.226190371971966e-26
1768.0,8.224472759812444e-26
1769.0,5.205845888298668e-26
1770.0,5.577007285065813e-26
1771.0,1.1288078246790165e-25
1772.0,1.231708572028819e-25
1773.0,1.0771869688557393e-25
1774.0,1.1883489047610668e-25
1775.0,1.555889994024202e-25
1776.0,1.3435555950424704e-25
1777.0,1.5456695139790696e-25
1778.0,3.3345084650966973e-25
1779.0,1.4680708800140512e-25
1780.0,1.0114582419676924e-25
1781.0,1.488796135053306e-25
1782.0,1.2919696187476913e-25
1783.0,1.4151613415882841e-25
1784.0,9.257279808713129e-26
1785.0,7.112320994757309e-26
1786.0,6.926251761244536e-26
1787.0,1.1453897418383636e-25
1788.0,5.590479533363734e-26
1789.0,1.2380839976456204e-25
1790.0,5.330291762385354e-26
1791.0,7.750310780342036e-26
1792.0,2.218760982443459e-25
1793.0,6.52538002584329e-26
1794.0,7.993904242176423e-26
1795.0,7.815959348488508e-26
1796.0,8.409318314492994e-26
1797.0,8.147910920545029e-26
1798.0,6.416072440411506e-26
1799.0,7.371159744285484e-26
1800.0,8.197132059497756e-26
1801.0,8.132557853322727e-26
1802.0,7.734811722088114e-26
1803.0,7.518506181784628e-26
1804.0,7.79864673543775e-26
1805.0,4.611492509334675e-26
1806.0,6.058240985438018e-26
1807.0,5.0130741671395065e-26
1808.0,6.290879802228237e-26
1809.0,5.931915098436954e-26
1810.0,6.467425293129965e-26
1811.0,4.347965105708025e-26
1812.0,7.317552564583333e-26
1813.0,5.968041497066317e-26
1814.0,4.648189031865798e-25
1815.0,4.8031187713835714e-26
1816.0,4.378416782081274e-26
1817.0,7.474513835482606e-26
1818.0,9.203098556158858e-26
1819.0,9.458695207295735e-26
1820.0,4.897444041358126e-26
1821.0,8.828197025091776e-26
1822.0,5.951508403452277e-26
1823.0,6.32073412548386e-26
1824.0,6.473025454196102e-26
1825.0,2.305996021331291e-25
1826.0,6.541617101513059e-26
1827.0,7.375056414100971e-26
1828.0,5.790295909548973e-26
1829.0,4.743908927031274e-26
1830.0,6.639470769414866e-26
1831.0,5.884801658715491e-26
1832.0,1.0463772876557273e-25
1833.0,7.943639908641434e-26
1834.0,8.228241468289846e-26
1835.0,6.273931332320167e-26
1836.0,1.2059040310228715e-25
1837.0,5.417519656400816e-26
1838.0,1.9685478070041405e-21
1839.0,1.1047973264951612e-25
1840.0,1.7609033414791155e-25
1841.0,1.215995135410274e-25
1842.0,1.9719062767143208e-25
1843.0,3.224931568107561e-25
1844.0,1.0880612828671845e-25
1845.0,5.302493766988669e-25
1846.0,1.594556013674695e-25
1847.0,9.845438276638233e-26
1848.0,3.5511747993262527e-25
1849.0,7.602883166515563e-26
1850.0,7.495385036008071e-25
1851.0,2.144972207774449e-25
1852.0,5.760993255343618e-26
1853.0,5.720058116935979e-25
1854.0,1.1950955860644363e-25
1855.0,1.4350583301917002e-25
1856.0,6.83649746691876e-26
1857.0,7.883723043644592e-26
1858.0,2.1041762304541643e-25
1859.0,1.3214121753129087e-25
1860.0,2.711478754959268e-25
1861.0,1.2917689163457535e-25
1862.0,1.0425258429503488e-25
1863.0,3.2066087773167807e-25
1864.0,3.653853442633401e-25
1865.0,1.3807475567922627e-24
1866.0,2.676456523767421e-25
1867.0,1.229694413672693e-25
1868.0,1.6028402865552524e-25
1869.0,2.2790428670753933e-25
1870.0,8.30644319682684e-24
1871.0,5.647163349543221e-25
1872.0,6.878634612968728e-26
1873.0,5.5533355164893924e-24
1874.0,3.5735402761870043e-25
1875.0,1.1529659686379731e-22
1876.0,7.627829173092235e-23
1877.0,7.619492667904883e-26
1878.0,3.0360890115233487e-25
1879.0,2.0707170602378115e-25
1880.0,1.201395378681619e-25
1881.0,7.586517366503924e-26
1882.0,5.710172677585618e-26
1883.0,6.473182469295539e-26
1884.0,6.435056635476465e-26
1885.0,3.6878945860127695e-25
1886.0,3.139356156100905e-25
1887.0,7.250958276209584e-26
1888.0,1.0782945454902115e-25
1889.0,6.607165646886008e-26
1890.0,1.391584006088006e-25
1891.0,1.1630727723888333e-24
1892.0,1.9497395479462167e-25
1893.0,1.4553062497727604e-24
1894.0,7.907490011509264e-25
1895.0,1.150054899453043e-24
1896.0,1.2955331541353522e-25
1897.0,4.783639584948832e-21
1898.0,2.486446060449346e-25
1899.0,8.062084528521421e-26
1900.0,1.995565986528059e-21
1901.0,3.841793635467054e-25
1902.0,7.377271582371813e-26
1903.0,5.200974428729998e-25
1904.0,1.862779271320595e-25
1905.0,2.5250286992831176e-25
1906.0,1.4618628592362242e-25
1907.0,1.3114059401940844e-25
1908.0,2.586715392953163e-25
1909.0,1.368172882866025e-25
1910.0,1.4723412012686022e-25
1911.0,1.6768214313613237e-25
1912.0,1.2639224009803574e-25
1913.0,1.0757346828348092e-25
1914.0,1.0299845045018071e-25
1915.0,4.525855337164098e-21
1916.0,7.512773474983594e-26
1917.0,7.180927102599019e-26
1918.0,7.265386504553539e-26
1919.0,9.93309560823137e-26
1920.0,1.0516151471859046e-25
1921.0,8.803406590468846e-26
1922.0,2.876618470986121e-26
1923.0,5.477952958997898e-26
1924.0,7.719873110788358e-27
1925.0,2.7071685940914215e-26
1926.0,1.0229293432887322e-26
1927.0,1.4571397176797338e-26
1928.0,1.557245337258657e-26
1929.0,1.186642136153229e-26
1930.0,1.0571352400609344e-26
1931.0,1.2621274297042525e-26
1932.0,1.4993786056041883e-26
1933.0,1.6769161980905394e-26
1934.0,1.6705086853119435e-26
1935.0,1.2314460276795e-26
1936.0,2.274941918683666e-26
1937.0,7.619962719481532e-22
1938.0,8.73352906886655e-27
1939.0,1.3566140972181684e-26
1940.0,7.980304412586984e-27
1941.0,3.90692021374698e-26
1942.0,2.433981470754729e-22
1943.0,7.216611958515668e-26
1944.0,2.7987854420679125e-26
1945.0,3.215954557866161e-26
1946.0,2.53950776847838e-26
1947.0,8.673052570189074e-23
1948.0,9.54077275423945e-27
1949.0,2.8261468113391894e-26
1950.0,3.813076887372604e-25
1951.0,4.8717004625846805e-26
1952.0,1.03310481838878e-22
1953.0,4.932899568099918e-26
1954.0,1.809134839061576e-26
1955.0,3.3023942989517784e-26
1956.0,5.602048373553873e-26
1957.0,8.25234590612446e-26
1958.0,1.3073033504144106e-25
1959.0,4.940923991127594e-26
1960.0,1.823773656032067e-26
1961.0,1.304524332394471e-25
1962.0,3.658839669402448e-26
1963.0,1.1859189619496276e-26
1964.0,1.7198966500659212e-25
1965.0,2.663749469793569e-25
1966.0,3.01966236245938e-25
1967.0,3.7757555163095546e-25
1968.0,1.4082834866014272e-26
1969.0,9.930496627281865e-25
1970.0,1.7628571401907713e-26
1971.0,1.6821097625446458e-25
1972.0,1.3362243348263762e-24
1973.0,6.621647889832635e-26
1974.0,1.2596226198104887e-25
1975.0,1.140259566019825e-24
1976.0,1.5985968798837262e-24
1977.0,2.939941750340587e-25
1978.0,4.827822699576326e-25
1979.0,8.929525647251206e-26
1980.0,5.482460006087582e-26
1981.0,2.132086087929617e-25
1982.0,1.112426632015258e-25
1983.0,9.257304687885722e-25
1984.0,2.6536797689797884e-26
1985.0,9.137407185064753e-26
1986.0,3.1961275922933185e-26
1987.0,2.3433156471211967e-25
1988.0,1.5289630940214068e-24
1989.0,5.087148130292163e-25
1990.0,9.033898789667273e-26
1991.0,9.624457096633432e-26
1992.0,1.6953563309079924e-25
1993.0,9.220121589372548e-25
1994.0,7.762615053155358e-26
1995.0,4.77889983283589e-26
1996.0,1.711847145113807e-25
1997.0,2.7793834714803875e-25
1998.0,1.1592658713965668e-24
1999.0,6.124580600319913e-25
2000.0,5.166746221910542e-25
2001.0,1.4578223820186746e-25
2002.0,1.2834763185694248e-24
2003.0,1.715720363862977e-24
2004.0,1.350810191952478e-25
2005.0,1.9896221557152302e-25
2006.0,5.677921007617158e-26
2007.0,1.3855738003504655e-25
2008.0,1.9841337013021005e-25
2009.0,1.6215427124969422e-26
2010.0,5.11197525372914e-26
2011.0,5.908663883547774e-26
2012.0,4.325763585465235e-26
2013.0,1.7929767116226782e-25
2014.0,3.914051681905208e-24
2015.0,7.280861752283677e-26
2016.0,1.5639984966136507e-25
2017.0,1.9529803592236603e-25
2018.0,6.992157943840519e-26
2019.0,9.978112162386891e-26
2020.0,7.804625989236165e-25
2021.0,4.5849840949159116e-26
2022.0,6.582749050445577e-26
2023.0,5.379948577836509e-25
2024.0,1.687337781744996e-24
2025.0,4.328418535756712e-26
2026.0,2.0937323438646402e-24
2027.0,3.606297610083455e-24
2028.0,1.0822636516179984e-24
2029.0,1.7573644389799232e-25
2030.0,3.1076624593225373e-25
2031.0,6.16599417529969e-26
2032.0,5.200122451654332e-26
2033.0,4.824242903320352e-25
2034.0,3.2345379254318955e-24
2035.0,2.958303019159197e-24
2036.0,2.1049486534789223e-25
2037.0,1.864524176485833e-24
2038.0,7.770288398071586e-26
2039.0,6.381801065664535e-25
2040.0,1.1672084029400783e-24
2041.0,2.480867286580619e-24
2042.0,2.1434158438543777e-25
2043.0,1.0278541801655411e-24
2044.0,1.5067900375965397e-25
2045.0,1.216926071468165e-25
2046.0,2.8626045984504844e-25
2047.0,1.2482803037487392e-25
2048.0,3.5729916041517e-24
2049.0,2.8881358348614618e-24
2050.0,6.23736223607194e-25
2051.0,9.408441801457913e-26
2052.0,2.3106187597129686e-24
2053.0,3.256950130165728e-25
2054.0,3.3773651127934236e-24
2055.0,2.718148283241407e-24
2056.0,1.3095022085959892e-25
2057.0,5.874647195443344e-26
2058.0,1.407561168986891e-24
2059.0,2.517476264780768e-25
2060.0,1.046604730559622e-24
2061.0,1.7298300455784994e-26
2062.0,2.7906608921436302e-24
2063.0,2.4559876812628546e-25
2064.0,3.859920538370726e-24
2065.0,3.746256037822425e-25
2066.0,2.514255743730562e-25
2067.0,3.8622888424240626e-25
2068.0,1.772727189755953e-25
2069.0,6.693751438392287e-25
2070.0,2.122670819952431e-25
2071.0,3.589382148254697e-26
2072.0,3.1566437040228703e-25
2073.0,1.1014065717065787e-23
2074.0,3.725939516153682e-26
2075.0,2.009633457818559e-24
2076.0,7.270367852459384e-25
2077.0,9.017835109001127e-25
2078.0,2.7201118652872446e-25
2079.0,7.518526600229926e-25
2080.0,1.315950058131075e-23
2081.0,6.276426092580642e-25
2082.0,2.587737345575797e-25
2083.0,2.7278148596771534e-25
2084.0,1.1444939588802766e-23
2085.0,1.1113110441560584e-23
2086.0,5.960678346895807e-26
2087.0,1.3227455008967903e-23
2088.0,1.5520397134745343e-26
2089.0,3.507640115162165e-25
2090.0,6.696366878477276e-26
2091.0,2.706428275922433e-25
2092.0,4.856760501837206e-25
2093.0,2.805438284279052e-25
2094.0,4.9838376669950557e-26
2095.0,7.225058207311333e-26
2096.0,3.3962404017071594e-26
2097.0,1.1382173238780946e-25
2098.0,1.5659543140101544e-25
2099.0,9.523789215768752e-25
2100.0,8.325772269244018e-25
2101.0,2.229238221102706e-25
2102.0,1.5311286283479045e-24
2103.0,1.4218911906756388e-24
2104.0,3.771058375914486e-24
2105.0,2.970098554227933e-24
2106.0,3.6648147061388414e-24
2107.0,3.163600976888653e-24
2108.0,3.1012111798187133e-24
2109.0,1.4263411159452953e-24
2110.0,3.0545402217928878e-25
2111.0,4.0427851079824526e-24
2112.0,3.2917006909905907e-25
2113.0,3.1458426145959077e-25
2114.0,4.12191319523349e-26
2115.0,3.2671148511031887e-25
2116.0,2.9082934403867664e-25
2117.0,8.916158246649803e-26
2118.0,6.082940907797644e-24
2119.0,2.6433534705118815e-25
2120.0,6.3933319194532644e-24
2121.0,4.40644672688193e-24
2122.0,2.096575409193977e-24
2123.0,1.8865783046033804e-24
2124.0,5.069838424495166e-24
2125.0,2.0195458803720884e-25
2126.0,1.9194386892423172e-25
2127.0,1.0310946810393313e-24
2128.0,1.6056356015804324e-25
2129.0,3.132350222208066e-24
2130.0,3.6292142265718275e-24
2131.0,6.191115654785507e-25
2132.0,5.035710182311853e-25
2133.0,3.9360935068766026e-24
2134.0,5.25631724505443e-26
2135.0,9.135242342430446e-26
2136.0,2.6358524825755683e-26
2137.0,2.5814133721778058e-26
2138.0,2.8155041206169934e-25
2139.0,5.789296595086495e-25
2140.0,2.3846842365342104e-25
2141.0,1.0183083850996492e-24
2142.0,3.4960654259559842e-25
2143.0,4.135961191269077e-25
2144.0,1.9137194458937042e-24
2145.0,1.6547192732216803e-25
2146.0,8.466941714342675e-25
2147.0,6.189942112516317e-25
2148.0,1.4703712983705667e-24
2149.0,1.424687971272855e-25
2150.0,1.315219689110968e-24
2151.0,3.9086285766923075e-24
2152.0,2.1907273336554407e-25
2153.0,4.8744959140996403e-26
2154.0,3.0124123810552295e-24
2155.0,1.2950660070065008e-25
2156.0,6.507838589269783e-25
2157.0,3.725969177754792e-24
2158.0,5.203009532902972e-26
2159.0,4.5881765356032573e-26
2160.0,2.624580712127605e-24
2161.0,8.109126321662405e-26
2162.0,2.3349605379308975e-24
2163.0,8.538562055326356e-26
2164.0,1.866666240922243e-24
2165.0,6.740107110261277e-25
2166.0,1.689068167639196e-24
2167.0,8.158626120934092e-26
2168.0,2.010498595025743e-24
2169.0,1.1285000598260329e-25
2170.0,6.86636943658815e-26
2171.0,5.258291133797801e-26
2172.0,1.2007717213839724e-26
2173.0,1.6613688112519965e-25
2174.0,1.749915854323137e-24
2175.0,7.655455008573015e-26
2176.0,2.6125456541782146e-26
2177.0,5.9586458129629435e-25
2178.0,1.79352852523439e-25
2179.0,2.707877431724305e-25
2180.0,9.45158424803598e-26
2181.0,6.429748982327323e-26
2182.0,2.038464114604273e-24
2183.0,1.598262955448664e-26
2184.0,2.069943278281515e-24
2185.0,6.29293641159273e-26
2186.0,1.656603151378156e-24
2187.0,3.016309339239586e-26
2188.0,8.0814875563720295e-25
2189.0,1.3745982640909866e-24
2190.0,2.053263342550313e-26
2191.0,6.2155640652153915e-25
2192.0,1.1516264836518115e-25
2193.0,2.144069683530658e-26
2194.0,3.286678285036643e-25
2195.0,5.440104265728619e-25
2196.0,1.0663930154561626e-25
2197.0,1.467908789092184e-25
2198.0,1.6136956432847526e-24
2199.0,5.00078775532539e-25
2200.0,9.803028368557599e-25
2201.0,2.431474596006609e-26
2202.0,8.757124766427969e-26
2203.0,1.8450836048484883e-26
2204.0,7.215867550787114e-26
2205.0,1.2661893338522753e-26
2206.0,6.014075795020688e-26
2207.0,1.9732524804305123e-26
2208.0,1.1636641300583377e-25
2209.0,4.714557345299733e-25
2210.0,1.0723851876864297e-24
2211.0,8.952715584532299e-25
2212.0,2.518664083202091e-26
2213.0,2.848350258828302e-26
2214.0,1.286210337242949e-24
2215.0,4.244116337798506e-26
2216.0,7.092487736831487e-26
2217.0,6.27914991796055e-25
2218.0,4.4238349972790934e-26
2219.0,4.653074123271087e-25
2220.0,9.788672661799117e-27
2221.0,2.1660425795737003e-26
2222.0,1.4600305397590588e-26
2223.0,3.0514624867734603e-25
2224.0,1.0605824236523317e-25
2225.0,3.9330286064195136e-25
2226.0,1.5405281207905934e-24
2227.0,4.1196210665995555e-25
2228.0,6.80266236306256e-25
2229.0,3.7201990862846133e-25
2230.0,7.832229104181279e-25
2231.0,3.019251860678715e-25
2232.0,2.0271800442726061e-25
2233.0,7.169601661017612e-25
2234.0,1.6868476105817452e-26
2235.0,3.601487408280518e-25
2236.0,7.767590516108004e-26
2237.0,9.07577617998809e-26
2238.0,5.97789306866009e-25
2239.0,5.862142961812044e-26
2240.0,4.640638261877794e-25
2241.0,4.5254358954988e-25
2242.0,1.371575841153907e-25
2243.0,5.0981643022295775e-25
2244.0,4.63225236898057e-25
2245.0,3.9851009844114515e-25
2246.0,3.9146276169190227e-25
2247.0,3.644513610453067e-25
2248.0,1.5375371320512366e-24
2249.0,5.92112601750877e-25
2250.0,2.0466733428847816e-25
2251.0,4.558407732267973e-25
2252.0,7.403310174922296e-25
2253.0,1.138587404315302e-26
2254.0,2.470181784008039e-25
2255.0,6.473375968533582e-26
2256.0,1.169980948864413e-25
2257.0,2.9937160981087133e-25
2258.0,6.685950300659646e-26
2259.0,9.321250191928682e-26
2260.0,2.453269746779986e-25
2261.0,2.2667851927247927e-24
2262.0,8.768268027109697e-25
2263.0,2.667121885202161e-25
2264.0,2.365766942980159e-25
2265.0,1.8414954520121637e-24
2266.0,5.908204228758413e-24
2267.0,4.272938317710026e-25
2268.0,3.970352747910573e-24
2269.0,1.119541861806202e-25
2270.0,2.9399362344120806e-25
2271.0,7.269436700840302e-26
2272.0,1.5506482489077898e-25
2273.0,6.274113493449346e-25
2274.0,4.7670467567173085e-26
2275.0,9.211013681861906e-25
2276.0,2.0513358070626122e-25
2277.0,6.30652106205788e-26
2278.0,4.990520337359844e-26
2279.0,4.640123117380123e-26
2280.0,4.7130230347930836e-24
2281.0,1.6339923309144657e-25
2282.0,1.5608312495035486e-25
2283.0,1.7814679308292457e-25
2284.0,2.3760639605955957e-25
2285.0,1.240089673107286e-25
2286.0,1.0232017676811522e-25
2287.0,3.3025153850324667e-25
2288.0,8.615839150656274e-25
2289.0,5.1230051579676644e-26
2290.0,1.0243231552082212e-24
2291.0,8.926490119853448e-24
2292.0,8.025664830766639e-25
2293.0,3.8922939052599342e-25
2294.0,1.9104498680748225e-25
2295.0,4.608070621802139e-26
2296.0,2.6444487535959896e-25
2297.0,3.452383011177459e-25
2298.0,2.1175405079527924e-25
2299.0,2.1160783911238605e-24
2300.0,1.4041634815270582e-25
2301.0,1.7678143208510188e-24
2302.0,5.042035213070331e-25
2303.0,2.167690929574698e-25
2304.0,5.322746211931906e-24
2305.0,8.212664226728672e-26
2306.0,4.999334683074804e-25
2307.0,5.7152164390848345e-24
2308.0,1.0395389173902896e-25
