wavenumber,NO,NO2,SO2
1598.0,9.677898423712919e-51,2.601695589606759e-25,1.026610278135969e-26
1599.0,3.512927588953516e-61,8.912335524119275e-24,1.8832554255565686e-27
1600.0,6.20568935610459e-59,1.7577343511511855e-23,5.801778181146963e-27
1601.0,3.159913986552234e-59,3.9943598955465766e-23,3.6068359484347e-27
1602.0,4.068478741115007e-39,4.367582218975981e-22,2.5636772558060042e-27
1603.0,8.752392414064606e-64,3.536564603142605e-23,2.2425226521729067e-26
1604.0,4.113802355040381e-69,3.224682045047942e-23,4.686097773463952e-27
1605.0,4.88285609450754e-60,1.7419227973805687e-21,2.0380114132910973e-27
1606.0,3.0646063269181744e-53,8.112922577179112e-21,2.063253905959689e-27
1607.0,3.7431251681136436e-58,1.7254225800249346e-21,8.786085513425938e-27
1608.0,5.905337554113073e-60,2.075113245028275e-22,2.0120494041488236e-27
1609.0,3.165812591296448e-73,1.3514099364258208e-25,4.218514713281589e-26
1610.0,1.859007160223536e-59,2.930064319883274e-22,8.230658351847894e-27
1611.0,1.1353408567958888e-64,2.075699070712793e-24,6.46383955507526e-27
1612.0,1.2596926505510629e-61,4.62266222784985e-24,1.2830384502406357e-26
1613.0,2.57253290581198e-58,1.5263425126506516e-23,4.4162272432542625e-27
1614.0,4.236115090058243e-60,2.2737376040171458e-23,1.9026676712928958e-27
1615.0,9.737187899421861e-70,5.712304711227747e-24,2.2132880166507406e-26
1616.0,2.205844658267368e-42,2.6353517586326364e-24,5.5786253002347326e-27
1617.0,6.474576438940397e-60,1.3114003111404642e-23,1.5326860962211479e-27
1618.0,2.617112740685407e-55,2.1581241238358664e-24,6.392512997184808e-27
1619.0,1.927847033208062e-32,1.1146846817504794e-21,9.288537308905411e-27
1620.0,3.8975042779248096e-70,6.895955564333104e-25,9.95123667523402e-27
1621.0,2.6344423873014494e-55,3.7353048648248536e-22,1.318882475643657e-26
1622.0,6.269963129422846e-66,1.8291258939013134e-21,3.3338104802677444e-26
1623.0,3.631903588951362e-59,1.4788539629007661e-25,1.405367615821404e-26
1624.0,6.410917028193673e-41,6.575594043145414e-21,3.826252459848259e-26
1625.0,3.2299551100870174e-59,2.9220965010838504e-24,3.257170212763504e-26
1626.0,2.1499822891995873e-64,1.67324295252306e-24,5.2296653523769075e-27
1627.0,5.1398076971515e-58,1.1675202317914788e-22,3.830946631245167e-27
1628.0,4.898893671164138e-43,1.025694819155816e-19,5.3379363839302554e-27
1629.0,6.201405300116004e-53,7.923662299612085e-24,6.982115672734863e-26
1630.0,1.0398915997068065e-32,2.005799203786325e-25,2.4045875822630773e-27
1631.0,1.4939624966545272e-66,1.125416356318731e-24,1.3297969421318255e-27
1632.0,5.3523652322796956e-52,5.2285264591082503e-23,2.4288045063078742e-26
1633.0,2.6822763857614736e-64,2.0477696336210133e-22,3.554969354813301e-27
1634.0,2.5057580420411205e-37,4.864761422998176e-24,2.4669194322808745e-26
1635.0,3.032347826087384e-32,4.0022704720291535e-24,2.2337467534076368e-25
1636.0,2.3547664605326123e-58,1.2347753606205626e-23,1.97511472373285e-27
1637.0,4.874973733913149e-63,7.697871389410382e-23,1.0639432034312321e-26
1638.0,1.297130565999769e-58,5.927491750582989e-23,1.1263439421320987e-26
1639.0,1.9620448860118592e-61,3.7461841197511327e-23,9.878040567657637e-27
1640.0,1.1539996016017188e-66,2.6626406370053806e-25,3.500788811187235e-26
1641.0,9.092866988404831e-55,2.974207554476745e-22,3.605488059937687e-27
1642.0,3.0167561269486755e-36,1.5411144290507278e-25,6.978764674328316e-26
1643.0,3.025662917191225e-34,1.377227041579333e-23,2.8439746603680364e-27
1644.0,4.805937416666471e-53,4.4252687892385695e-23,3.3873253534825294e-26
1645.0,1.7416320146910424e-63,2.021359083063345e-20,1.1116764972212307e-25
1646.0,6.160649653067e-53,1.0226130308372051e-21,4.15191460190348e-27
1647.0,3.204722902100401e-56,4.826252762431717e-24,5.461924871397489e-26
1648.0,3.404839551257269e-54,2.6308380487812173e-24,2.1052535697473048e-26
1649.0,9.398790185428111e-36,9.452740170054435e-25,2.8348117154757357e-27
1650.0,1.9477763995802545e-63,2.080296296284357e-25,2.0372903932289817e-25
1651.0,1.2799167201903632e-51,2.2579178215358143e-24,3.9811256507198325e-27
1652.0,7.29905840328914e-57,4.430167206773378e-23,2.2257747119191682e-27
1653.0,2.812449759944247e-64,2.508698865301074e-24,2.270496943917111e-27
1654.0,1.479768868378034e-52,7.084483040390193e-24,4.534766847975647e-26
1655.0,2.42997847993017e-64,3.157136892786402e-24,7.938348114316262e-27
1656.0,8.868161680459558e-32,5.460578565121567e-25,1.2557531290347933e-27
1657.0,9.035891765413208e-36,1.1097441852140281e-24,3.936066196893654e-26
1658.0,3.3104043647613376e-49,5.306353923204004e-25,5.352238683045989e-25
1659.0,7.003595752912803e-65,2.3591822747142721e-23,3.5773735233461776e-27
1660.0,2.6448263909314886e-51,8.873957616119792e-23,3.685200000025375e-27
1661.0,5.208795102757918e-33,8.354852312421477e-25,2.3434958977194684e-26
1662.0,2.6712943565351837e-52,3.449396736092267e-25,1.897053653465234e-26
1663.0,4.097636662564814e-31,6.101874894221588e-25,1.678628773759148e-27
1664.0,5.065110719908199e-35,9.28106850027912e-25,7.276493630581187e-25
1665.0,2.123354269199946e-56,8.971648523726363e-25,6.110287449387161e-27
1666.0,9.692503112571323e-46,2.236610551753706e-24,3.238604550450895e-26
1667.0,1.4575266490620984e-28,1.0403415437109146e-25,5.960095279393079e-26
1668.0,1.0794020340070938e-31,2.7760741649213657e-25,8.577616061019387e-27
1669.0,3.4837898840828196e-35,2.8192334643530286e-24,3.5740845669786825e-27
1670.0,3.335900345989719e-42,9.530336875468712e-25,4.060768108948985e-27
1671.0,3.329384541767428e-51,3.3020816022276527e-24,7.553124943649095e-27
1672.0,3.250100026517084e-50,2.908980556296865e-24,1.8272867092281134e-27
1673.0,5.582904781690396e-53,4.466330745530207e-25,3.215232388109167e-27
1674.0,1.041719248946725e-49,2.708016429545175e-26,5.441462606630466e-25
1675.0,9.764468087395373e-49,2.6575282527048214e-26,1.4497937723211628e-26
1676.0,1.1568929205485037e-50,1.2887669072731006e-25,2.7354626645896303e-26
1677.0,1.9737439010040978e-28,2.5716437291755805e-24,1.4848765283800009e-24
1678.0,3.0901605388523095e-48,1.4557116690418317e-23,3.1231335646384835e-26
1679.0,6.541221588667336e-50,8.779114106712063e-26,6.352068132605351e-25
1680.0,1.7343930177115763e-47,1.8298615897127687e-24,4.955320766997691e-25
1681.0,6.11969768743168e-53,4.9109188931078527e-26,4.972168398483883e-25
1682.0,4.450148280162707e-35,2.241458936036045e-25,4.429878249142524e-25
1683.0,1.9514987957022346e-31,1.1277687605074362e-24,1.3201717393014674e-26
1684.0,1.3472361292156146e-31,6.057621789494012e-25,3.5204267857062867e-26
1685.0,4.585476776673038e-63,1.0444375464416406e-24,9.523978221393942e-26
1686.0,1.0405489557832466e-57,6.052385956186473e-24,3.9045007949254305e-25
1687.0,5.839024240809962e-48,6.744163144713557e-25,2.7290626979018336e-27
1688.0,2.3552912560919323e-29,2.9881208274298933e-25,1.8933677597741968e-24
1689.0,9.429033933969892e-45,1.2334637037038374e-25,5.9527467872507055e-25
1690.0,2.447019549282184e-35,3.079902912638266e-25,1.34203684907857e-25
1691.0,1.7198607015047335e-41,9.872729550740255e-26,2.069457826492652e-25
1692.0,1.3514187453407057e-31,9.258644647694102e-25,1.3875029632556508e-24
1693.0,3.657148888517363e-31,7.818840987973057e-26,8.995510010199414e-26
1694.0,1.4992782298478098e-27,1.6416499612154248e-25,8.400126949115435e-25
1695.0,1.1461034956494307e-54,3.421866017526941e-26,3.163626476881244e-25
1696.0,1.0849718658815648e-48,1.618408245066791e-24,1.2381892763929718e-25
1697.0,1.0971720360824949e-30,4.004800103206381e-24,2.2322037693771278e-25
1698.0,1.691385069240369e-63,1.0535733408678613e-25,2.980275786733822e-26
1699.0,3.819363518279489e-46,2.116901842429958e-24,2.624671985272651e-26
1700.0,4.9207292498254475e-57,1.183689120127994e-24,3.9781528513406584e-27
1701.0,7.083247017335836e-46,4.370924001620314e-25,2.866387704930508e-26
1702.0,7.261235075307456e-45,1.1311058169279462e-24,3.620216233354101e-26
1703.0,3.4846519098414734e-56,6.191048379408745e-25,2.2440529963891832e-27
1704.0,7.968961424276536e-56,6.6850725858246175e-25,6.734111524158132e-27
1705.0,8.565401005112817e-46,6.405793352371177e-25,2.5817496666690405e-25
1706.0,8.049877961753743e-45,2.3990128743038065e-24,3.1749765841432394e-25
1707.0,1.821103255900355e-43,3.851998190319657e-25,9.416759427391821e-25
1708.0,7.619476208872397e-39,7.135565984060376e-25,1.7590968152875494e-27
1709.0,8.614134531629692e-36,1.4177669690538688e-25,1.271768749124938e-25
1710.0,4.127972928195112e-53,2.03012217872545e-25,1.5039353191646763e-24
1711.0,7.380644460787686e-53,6.251228850907802e-25,3.1517308547627477e-26
1712.0,8.332315803891372e-53,2.2875747219560274e-25,1.4440933464241694e-26
1713.0,5.561171270063168e-49,2.686483390187304e-25,5.936967403526097e-26
1714.0,6.662211647336953e-39,2.954662476553607e-25,9.438468085098324e-26
1715.0,1.310623047637174e-44,5.713672269697687e-25,3.4446883248751575e-26
1716.0,9.43261925497931e-28,6.9494420410471815e-25,3.028702562721689e-26
1717.0,2.8774596557936892e-37,6.277799716169605e-25,1.754776377920406e-25
1718.0,7.544952303195702e-28,1.0074334157190335e-24,2.487310630640375e-25
1719.0,2.0071641796028783e-47,6.1441152238914225e-25,3.610246664690058e-26
1720.0,7.282788041620022e-36,1.208278580641819e-24,2.782617248624018e-25
1721.0,8.701058663667553e-52,5.271680470731785e-25,6.71174780160432e-27
1722.0,1.0848717746165865e-58,1.4366649552237596e-25,8.395917892042023e-26
1723.0,6.914290681931875e-25,3.1025812455621447e-25,5.426863240357713e-26
1724.0,4.546594395970599e-45,1.572580472242107e-24,6.824377548216049e-27
1725.0,2.200249092479328e-35,1.1693170693256863e-24,1.6449349290197786e-26
1726.0,1.7554253908049267e-47,1.5966346775917874e-24,8.135767642513782e-26
1727.0,7.825818492581624e-44,2.238194304916439e-25,1.6861201832828434e-26
1728.0,5.891575784373244e-57,1.4140449329546256e-24,1.2466446300730304e-25
1729.0,7.713276350861707e-50,4.839744808552831e-25,2.8209798215832864e-27
1730.0,1.5322507076110865e-41,3.3868404572094746e-25,2.6972062269743586e-26
1731.0,6.007027199131098e-57,2.2737133473856613e-25,8.71052966243851e-27
1732.0,2.390142867061973e-42,5.911040170771131e-25,5.97932976832424e-26
1733.0,2.14998194617294e-41,5.040145060673052e-25,1.2575932003809374e-25
1734.0,9.99764574856286e-41,1.0383123855273524e-25,1.9675008846664095e-25
1735.0,6.9632657410789486e-62,5.034025895331058e-25,1.0642763502874139e-24
1736.0,7.990226964795099e-40,4.776934907882765e-25,5.92359258648687e-26
1737.0,3.6855093527934154e-53,2.886011747410017e-25,2.332001961743555e-25
1738.0,1.0259646834617988e-29,4.6017804767330455e-25,1.413493001554989e-25
1739.0,4.795481145722826e-42,3.135543210984987e-25,1.780335175712214e-25
1740.0,1.8422493075079134e-53,1.8033176622398231e-25,2.7054840035744293e-26
1741.0,7.71891484430823e-54,3.0137427529638727e-25,6.076412429641548e-27
1742.0,5.066358024765303e-47,3.498346197349861e-25,2.524802018667663e-25
1743.0,8.113917691100595e-41,9.892677436695975e-26,8.077422020164218e-26
1744.0,1.3001375378574932e-68,3.5170533153767427e-25,1.1716309523827147e-25
1745.0,2.8608180124324243e-37,1.853999605801436e-25,3.096674622798921e-26
1746.0,2.315935414423648e-29,2.1052807583233956e-25,3.1550263759024705e-26
1747.0,2.532979776593111e-36,4.763096923999147e-25,7.160934771440699e-25
1748.0,3.4861002822957905e-42,2.534791931075219e-26,1.2419075501232653e-25
1749.0,2.1691374598616e-31,9.250919711937659e-26,1.4703246947398607e-26
1750.0,1.7499593201160726e-28,6.91976410452222e-25,1.1795940604451084e-25
1751.0,2.862188042067102e-57,1.0030963972095938e-25,1.1309130301561457e-25
1752.0,4.8342327212121604e-40,2.5893682280594157e-25,5.963966304220842e-25
1753.0,1.3419118488850579e-43,7.79564210708376e-25,1.5984048323464e-25
1754.0,2.558518390530652e-24,1.1611470286092231e-25,1.1550279290735585e-25
1755.0,2.058743222738923e-56,3.134897457386118e-25,4.513300724174159e-27
1756.0,2.0827009917205726e-35,2.1747891788308964e-25,7.740700896839754e-26
1757.0,1.9141393918006626e-26,1.5500291298627386e-25,8.683278088706166e-27
1758.0,1.8092185411215695e-38,1.9511004516042804e-25,1.0635241176732235e-26
1759.0,1.1126485078152987e-47,3.249681836676977e-25,4.518433567110322e-26
1760.0,5.176208049508361e-44,5.083372507257092e-25,4.379063375366726e-26
1761.0,1.2768072286436163e-41,4.715304198687293e-25,4.764043935435227e-27
1762.0,6.485535572413191e-30,1.9299055099785796e-25,2.1988929001202304e-25
1763.0,4.050415869889855e-37,1.4979946984118074e-25,4.231706622152767e-26
1764.0,6.274082638339144e-36,1.438099256419138e-25,1.637928267925136e-27
1765.0,1.3213983303171931e-40,1.980247114957263e-25,3.09834115693652e-26
1766.0,7.829481894171865e-47,1.8759669023906056e-25,3.1147826770902614e-27
1767.0,4.39866214444925e-62,1.5453806360284508e-25,3.4822260928605404e-26
1768.0,3.5725877970626483e-29,1.5179803090366746e-25,7.171599157755423e-26
1769.0,9.400675576736411e-29,1.2407870614098746e-25,7.995914666204963e-27
1770.0,2.4175454545820874e-53,1.3786188779787236e-25,2.0843924383639183e-27
1771.0,2.8413101639310235e-37,1.155388258036066e-25,2.222175071545793e-25
1772.0,8.421524836578945e-64,1.7084336089821774e-25,1.8277837614531603e-25
1773.0,2.5656597626329537e-28,2.4799772848969285e-25,2.81421189893926e-26
1774.0,2.419556907112714e-41,2.877795702242585e-25,1.2410207954677605e-26
1775.0,1.3032069409202267e-35,3.1093273669687118e-25,1.0405301573254032e-25
1776.0,2.4928557406165888e-31,3.348424581147423e-25,1.3950049089263125e-27
1777.0,2.392824940348806e-50,3.6436438176472627e-25,2.940399564005475e-26
1778.0,6.830062515646611e-25,3.1371558679785805e-25,1.020912107042718e-26
1779.0,1.511072679647957e-49,3.2826747462006004e-25,5.1666993844603675e-26
1780.0,4.840049488732668e-42,1.755001433472492e-25,1.0315255619289857e-25
1781.0,7.864437649541834e-38,3.71020558214255e-25,1.5713007320166331e-27
1782.0,6.8882721668605284e-37,3.096696258046887e-25,1.7763705175623314e-26
1783.0,1.8335712007207721e-34,3.3555916903147415e-25,2.4308221637438743e-26
1784.0,2.697108552648178e-35,1.7955358263657329e-25,6.917121674803547e-26
1785.0,3.5205823766388967e-38,1.3116305034219656e-25,6.219329936894637e-26
1786.0,2.531634670630321e-56,1.3050707557502843e-25,5.686562460811326e-26
1787.0,4.959291875323143e-34,2.5126969515118653e-25,4.677031991527658e-26
1788.0,3.279507593954841e-37,1.25e-25,1.9682651111796524e-26
1789.0,6.565467625947013e-26,2.2219112543458386e-25,5.078515570962488e-26
1790.0,4.712838809893978e-28,1.2405938354799014e-25,1.179259680120222e-26
1791.0,1.1222062714488219e-27,1.6530166235325851e-25,3.6819269935607687e-26
1792.0,5.403002375773483e-25,1.4849533414211347e-25,1.2929777143200877e-27
1793.0,6.6000937508951256e-43,1.6217714158445155e-25,1.2764787488408996e-27
1794.0,1.5753803417014302e-36,1.8570829034634527e-25,1.8852420942511698e-26
1795.0,3.588034966172045e-27,1.9176507297541538e-25,1.2571793495577317e-27
1796.0,1.377249256014392e-26,1.986778848914809e-25,1.6342714009813427e-27
1797.0,5.0282835285113663e-57,2.0265739202908796e-25,1.3871746460502742e-27
1798.0,2.1533862601850405e-43,1.5943481797056095e-25,1.2893240529689099e-27
1799.0,3.593320600322391e-35,1.8314501881867948e-25,1.5119663486769362e-27
1800.0,2.581775811847827e-44,2.04183049128062e-25,9.936698125091549e-28
1801.0,1.008359639589535e-30,2.0251435641253453e-25,1.0651115344052464e-27
1802.0,8.131121932157961e-34,1.9262371167519246e-25,9.9544102290164e-28
1803.0,3.2031192660208533e-44,1.8716785744094807e-25,1.059729471556793e-27
1804.0,3.0159374373725816e-27,1.9185086618827753e-25,1.1377988261823444e-27
1805.0,4.6607831204617675e-80,1.1452008882814758e-25,1.0229652069590371e-27
1806.0,2.952147907903457e-35,1.5059953392563284e-25,1.1419875842352996e-27
1807.0,1.454967312404473e-32,1.2438602721219239e-25,1.2544214053872141e-27
1808.0,1.2401406396387558e-43,1.562819663006234e-25,1.3200383401100276e-27
1809.0,2.451614098470101e-37,1.4732240848448995e-25,1.3006253016667015e-27
1810.0,4.492988029412863e-34,1.6068415860283204e-25,1.3352978512572455e-27
1811.0,5.372235112765814e-32,1.075375031933958e-25,1.5487788767219802e-27
1812.0,2.1750595924804673e-35,1.8174036650298055e-25,1.5979301270531455e-27
1813.0,1.0748777435344234e-42,1.482958260803858e-25,1.2069484616961493e-27
1814.0,1.275446397320434e-24,2.0430106889713718e-25,1.5485214386489136e-27
1815.0,2.465253372406903e-28,1.183843457572792e-25,2.0116393658393973e-27
1816.0,4.410596147314741e-49,1.0726806822167772e-25,2.9231351071388436e-27
1817.0,1.3247512813076181e-40,1.8558015589805663e-25,1.7102533186778748e-27
1818.0,6.308662577332008e-31,2.2894712963031786e-25,1.506481498613652e-27
1819.0,8.582102489029634e-30,2.3300523947706417e-25,4.607605504616572e-27
1820.0,1.110546458612888e-31,1.2044652578264574e-25,2.6526559470973513e-27
1821.0,2.854480303784443e-31,2.181019043804331e-25,3.470409547784716e-27
1822.0,1.3248156953964049e-31,1.463926466394159e-25,3.1932854476185284e-27
1823.0,5.463758204461893e-36,1.560464499132511e-25,2.6292042929967867e-27
1824.0,1.214453466311087e-31,1.5345038534864495e-25,1.1166879896330193e-26
1825.0,5.3544771128473515e-25,1.7182219074597836e-25,4.1213748310573046e-27
1826.0,1.4673337670830048e-30,1.5499769204290376e-25,1.1388846659463202e-26
1827.0,1.8994112658653e-38,1.716360934273022e-25,1.6987089233610447e-26
1828.0,4.381198291484707e-28,1.4220985727834069e-25,2.9586007846963523e-27
1829.0,4.372328230499128e-46,1.0442471798192111e-25,1.889734025848096e-26
1830.0,2.4254822532570644e-37,1.297831674115258e-25,4.8271469098218535e-26
1831.0,1.5385420789723927e-66,1.2635904156573363e-25,2.768133320287153e-26
1832.0,8.638625697226965e-69,1.876283372720526e-25,9.862131285583896e-26
1833.0,2.102044535035551e-31,1.1255372656114365e-25,1.1471615133540277e-25
1834.0,2.921123775313849e-46,1.0603183399715987e-25,1.3289893694678168e-25
1835.0,9.725853166932938e-33,1.5590971417441265e-25,1.2514157856021492e-27
1836.0,3.6107592893215394e-39,2.896718591587275e-25,1.5738864795983577e-26
1837.0,6.320586170092098e-29,1.306850536812179e-25,6.2740444433691075e-27
1838.0,6.561473889483607e-21,1.3541522371888282e-25,1.7158023190385848e-25
1839.0,3.6556969829510735e-36,2.5609347714360796e-25,2.680780596992068e-26
1840.0,2.1407326949821843e-44,1.704804113568343e-25,3.596605653505928e-25
1841.0,1.2598208743970695e-32,2.984777158632818e-25,7.361411387506848e-27
1842.0,1.1957196650639575e-27,2.1298488914627574e-25,3.7212652037800865e-25
1843.0,4.1096176088129155e-25,4.567895519245889e-25,5.496269258844359e-26
1844.0,6.638194684606363e-32,2.677056717470367e-25,5.746132244399038e-27
1845.0,5.0584269436323575e-27,2.076407341736267e-25,1.4855851831544219e-24
1846.0,9.692947924944353e-29,3.9152210382678067e-25,9.392269976607954e-27
1847.0,6.649444672008937e-27,1.980873247894544e-25,5.74153981633263e-26
1848.0,5.146e-25,4.7433659884740865e-25,3.6676134645539136e-26
1849.0,1.96417919220595e-49,1.8742760860801763e-25,3.5259607398285896e-27
